,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-KVM02-D2020,,,,,,A,Process Flow Diagram with material balance  CONCENTRATION A & CRYSTALLIZATION A For MVR System of AWWTS,,,,,,,,,,,,,,,A,M0022-TE-2020,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0845,TPC-TC(C0)-CD-22-0845,IFA,2022/09/11,2022/08/12,M0022-TE-2020,Process Flow Diagram with material balance  CONCENTRATION A & CRYSTALLIZATION A For MVR System of AWWTS,A,A,Process Flow Diagram with material balance For MVR System of AWWTS,TC0-1-KVM02-D2020,蕭舜予  Ext.:22121 ,R,VDR-M0022-TE-0104
1,TC0-1-KVM02-D2021,,,,,,A,Process Flow Diagram with material balance  CONCENTRATION B & CRYSTALLIZATION B For MVR System of AWWTS,,,,,,,,,,,,,,,A,M0022-TE-2021,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0845,TPC-TC(C0)-CD-22-0845,IFA,2022/09/11,2022/08/12,M0022-TE-2021,Process Flow Diagram with material balance  CONCENTRATION B & CRYSTALLIZATION B For MVR System of AWWTS,A,A,Process Flow Diagram with material balance For MVR System of AWWTS,TC0-1-KVM02-D2021,蕭舜予  Ext.:22121 ,R,VDR-M0022-TE-0104
2,TC0-1-KVM02-D2022,,,,,,A,Process Flow Diagram with material balance  SLUDGE SYSTEM For MVR System of AWWTS,,,,,,,,,,,,,,,A,M0022-TE-2022,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0845,TPC-TC(C0)-CD-22-0845,IFA,2022/09/11,2022/08/12,M0022-TE-2022,Process Flow Diagram with material balance  SLUDGE SYSTEM For MVR System of AWWTS,A,A,Process Flow Diagram with material balance For MVR System of AWWTS,TC0-1-KVM02-D2022,蕭舜予  Ext.:22121 ,R,VDR-M0022-TE-0104
3,TC0-1-KVM02-D2023,,,,,,A,Process Flow Diagram with material balance  VACUUM & CONDENSATE For MVR System of AWWTS,,,,,,,,,,,,,,,A,M0022-TE-2023,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0845,TPC-TC(C0)-CD-22-0845,IFA,2022/09/11,2022/08/12,M0022-TE-2023,Process Flow Diagram with material balance  VACUUM & CONDENSATE For MVR System of AWWTS,A,A,Process Flow Diagram with material balance For MVR System of AWWTS,TC0-1-KVM02-D2023,蕭舜予  Ext.:22121 ,R,VDR-M0022-TE-0104
4,TC0-1-KVM02-D2024,,,,,,A,Process Flow Diagram with material balance  CHEMICAL DOSING SYSTEM For MVR System of AWWTS,,,,,,,,,,,,,,,A,M0022-TE-2024,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0845,TPC-TC(C0)-CD-22-0845,IFA,2022/09/11,2022/08/12,M0022-TE-2024,Process Flow Diagram with material balance  CHEMICAL DOSING SYSTEM For MVR System of AWWTS,A,A,Process Flow Diagram with material balance For MVR System of AWWTS,TC0-1-KVM02-D2024,蕭舜予  Ext.:22121 ,R,VDR-M0022-TE-0104
5,TC0-1-KVM02-D2025,,,,,,A,Process Flow Diagram with material balance  STREAM TABLE (Normal) For MVR System of AWWTS,,,,,,,,,,,,,,,A,M0022-TE-2025,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0845,TPC-TC(C0)-CD-22-0845,IFA,2022/09/11,2022/08/12,M0022-TE-2025,Process Flow Diagram with material balance  STREAM TABLE (Normal) For MVR System of AWWTS,A,A,Process Flow Diagram with material balance For MVR System of AWWTS,TC0-1-KVM02-D2025,蕭舜予  Ext.:22121 ,R,VDR-M0022-TE-0104
6,TC0-1-KVM02-D2026,,,,,,A,Process Flow Diagram with material balance  STREAM TABLE (Worst) For MVR System of AWWTS,,,,,,,,,,,,,,,A,M0022-TE-2026,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0845,TPC-TC(C0)-CD-22-0845,IFA,2022/09/11,2022/08/12,M0022-TE-2026,Process Flow Diagram with material balance  STREAM TABLE (Worst) For MVR System of AWWTS,A,A,Process Flow Diagram with material balance For MVR System of AWWTS,TC0-1-KVM02-D2026,蕭舜予  Ext.:22121 ,R,VDR-M0022-TE-0104
