,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CNC02-D3501,,,,,,A,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION PILING PLAN,,,,,,,,,,,,,,,A,XF38B-3200-501,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1073,TPC-TC(C0)-CD-22-1073,IFA,2022/10/14,2022/09/14,XF38B-3200-501,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION PILING PLAN,A,A,Ammonia Storage Warehouse (SHL-3201) - Structure_RA,TC0-1-CNC02-D3501,陳博仁  Ext.:23341,CB-0385,A
1,TC0-1-CNC02-D3502,,,,,,A,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION PLAN,,,,,,,,,,,,,,,A,XF38B-3200-502,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1073,TPC-TC(C0)-CD-22-1073,IFA,2022/10/14,2022/09/14,XF38B-3200-502,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION PLAN,A,A,Ammonia Storage Warehouse (SHL-3201) - Structure_RA,TC0-1-CNC02-D3502,陳博仁  Ext.:23341,CB-0385,A
2,TC0-1-CNC02-D3503,,,,,,A,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (1),,,,,,,,,,,,,,,A,XF38B-3200-503,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1073,TPC-TC(C0)-CD-22-1073,IFA,2022/10/14,2022/09/14,XF38B-3200-503,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (1),A,A,Ammonia Storage Warehouse (SHL-3201) - Structure_RA,TC0-1-CNC02-D3503,陳博仁  Ext.:23341,CB-0385,A
3,TC0-1-CNC02-D3504,,,,,,A,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (2),,,,,,,,,,,,,,,A,XF38B-3200-504,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1073,TPC-TC(C0)-CD-22-1073,IFA,2022/10/14,2022/09/14,XF38B-3200-504,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (2),A,A,Ammonia Storage Warehouse (SHL-3201) - Structure_RA,TC0-1-CNC02-D3504,陳博仁  Ext.:23341,CB-0385,A
4,TC0-1-CNC02-D3505,,,,,,A,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (3),,,,,,,,,,,,,,,A,XF38B-3200-505,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1073,TPC-TC(C0)-CD-22-1073,IFA,2022/10/14,2022/09/14,XF38B-3200-505,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (3),A,A,Ammonia Storage Warehouse (SHL-3201) - Structure_RA,TC0-1-CNC02-D3505,陳博仁  Ext.:23341,CB-0385,A
5,TC0-1-CNC02-D3506,,,,,,A,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (4),,,,,,,,,,,,,,,A,XF38B-3200-506,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1073,TPC-TC(C0)-CD-22-1073,IFA,2022/10/14,2022/09/14,XF38B-3200-506,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (4),A,A,Ammonia Storage Warehouse (SHL-3201) - Structure_RA,TC0-1-CNC02-D3506,陳博仁  Ext.:23341,CB-0385,A
6,TC0-1-CNC02-D3507,,,,,,A,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (5),,,,,,,,,,,,,,,A,XF38B-3200-507,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1073,TPC-TC(C0)-CD-22-1073,IFA,2022/10/14,2022/09/14,XF38B-3200-507,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (5),A,A,Ammonia Storage Warehouse (SHL-3201) - Structure_RA,TC0-1-CNC02-D3507,陳博仁  Ext.:23341,CB-0385,A
7,TC0-1-CNC02-D3508,,,,,,A,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (6),,,,,,,,,,,,,,,A,XF38B-3200-508,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1073,TPC-TC(C0)-CD-22-1073,IFA,2022/10/14,2022/09/14,XF38B-3200-508,AMMONIA STORAGE WAREHOUSE (SHL-3201) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (6),A,A,Ammonia Storage Warehouse (SHL-3201) - Structure_RA,TC0-1-CNC02-D3508,陳博仁  Ext.:23341,CB-0385,A
8,TC0-1-CNC02-D3509,,,,,,A,AMMONIA STORAGE WAREHOUSE (SHL-3201) =C10/C20QCL01CM001 AMMONIA STORAGE TANK FOUNDATION SECTION & DETAIL (1),,,,,,,,,,,,,,,A,XF38B-3200-509,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1073,TPC-TC(C0)-CD-22-1073,IFA,2022/10/14,2022/09/14,XF38B-3200-509,AMMONIA STORAGE WAREHOUSE (SHL-3201) =C10/C20QCL01CM001 AMMONIA STORAGE TANK FOUNDATION SECTION & DETAIL (1),A,A,Ammonia Storage Warehouse (SHL-3201) - Structure_RA,TC0-1-CNC02-D3509,陳博仁  Ext.:23341,CB-0385,A
9,TC0-1-CNC02-D3510,,,,,,A,AMMONIA STORAGE WAREHOUSE (SHL-3201) =C10/C20QCL01CM001 AMMONIA STORAGE TANK FOUNDATION SECTION & DETAIL (2),,,,,,,,,,,,,,,A,XF38B-3200-510,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1073,TPC-TC(C0)-CD-22-1073,IFA,2022/10/14,2022/09/14,XF38B-3200-510,AMMONIA STORAGE WAREHOUSE (SHL-3201) =C10/C20QCL01CM001 AMMONIA STORAGE TANK FOUNDATION SECTION & DETAIL (2),A,A,Ammonia Storage Warehouse (SHL-3201) - Structure_RA,TC0-1-CNC02-D3510,陳博仁  Ext.:23341,CB-0385,A
10,TC0-1-CNC02-D3511,,,,,,A,AMMONIA STORAGE WAREHOUSE (SHL-3201) =C10/C20QCG01CM001 AMMONIA ACCUMULATOR FOUNDATION SECTION & DETAIL,,,,,,,,,,,,,,,A,XF38B-3200-511,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1073,TPC-TC(C0)-CD-22-1073,IFA,2022/10/14,2022/09/14,XF38B-3200-511,AMMONIA STORAGE WAREHOUSE (SHL-3201) =C10/C20QCG01CM001 AMMONIA ACCUMULATOR FOUNDATION SECTION & DETAIL,A,A,Ammonia Storage Warehouse (SHL-3201) - Structure_RA,TC0-1-CNC02-D3511,陳博仁  Ext.:23341,CB-0385,A
11,TC0-1-CNC02-D3512,,,,,,A,AMMONIA STORAGE WAREHOUSE (SHL-3201) =C10/C20QCM01CM001 FRP AMMONIA DILUTION TANK FOUNDATION SECTION & DETAIL,,,,,,,,,,,,,,,A,XF38B-3200-512,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1073,TPC-TC(C0)-CD-22-1073,IFA,2022/10/14,2022/09/14,XF38B-3200-512,AMMONIA STORAGE WAREHOUSE (SHL-3201) =C10/C20QCM01CM001 FRP AMMONIA DILUTION TANK FOUNDATION SECTION & DETAIL,A,A,Ammonia Storage Warehouse (SHL-3201) - Structure_RA,TC0-1-CNC02-D3512,陳博仁  Ext.:23341,CB-0385,A
