,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-UMM02-S9014,,,,,,A,"Motor Data Sheets, Outline Drawing with Curve for Centrifugal Pump",,,,,,,,,,,,,,,A,M0042-CSHM-0014,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1306,TPC-TC(C0)-CD-22-1306,IFA,2022/11/10,2022/10/11,M0042-CSHM-0014,"Motor Data Sheets, Outline Drawing with Curve for Centrifugal Pump",A,A,"Motor Data Sheets, Outline Drawing with Curve for Centrifugal Pump ",TC0-1-UMM02-S9014,張銘洋  Ext.:24270,R,VDR-M0042-Chinshen-0024
