,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-III02-D1107,,,,,,0,Field Instrument Location Plan of GT1-1 (1/2),,,,,,,,,,,,,,,C,XH72-1100-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1100-001,Field Instrument Location Plan of GT1-1 (1/2),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1107,王鵬豪  Ext.:25199,IN-0275,A
1,TC0-1-III02-D1108,,,,,,0,Field Instrument Location Plan of GT1-1 (2/2),,,,,,,,,,,,,,,C,XH72-1100-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1100-002,Field Instrument Location Plan of GT1-1 (2/2),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1108,王鵬豪  Ext.:25199,IN-0275,A
2,TC0-1-III02-D1109,,,,,,0,Field Instrument Location Plan of GT1-2 (1/4),,,,,,,,,,,,,,,C,XH72-1100-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1100-003,Field Instrument Location Plan of GT1-2 (1/4),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1109,王鵬豪  Ext.:25199,IN-0275,A
3,TC0-1-III02-D1110,,,,,,0,Field Instrument Location Plan of GT1-2 (2/4),,,,,,,,,,,,,,,C,XH72-1100-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1100-004,Field Instrument Location Plan of GT1-2 (2/4),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1110,王鵬豪  Ext.:25199,IN-0275,A
4,TC0-1-III02-D1111,,,,,,0,Field Instrument Location Plan of GT1-2 (3/4),,,,,,,,,,,,,,,C,XH72-1100-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1100-005,Field Instrument Location Plan of GT1-2 (3/4),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1111,王鵬豪  Ext.:25199,IN-0275,A
5,TC0-1-III02-D1112,,,,,,0,Field Instrument Location Plan of GT1-2 (4/4),,,,,,,,,,,,,,,C,XH72-1100-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1100-006,Field Instrument Location Plan of GT1-2 (4/4),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1112,王鵬豪  Ext.:25199,IN-0275,A
6,TC0-1-III02-D1101,,,,,,0,Field Instrument Location Plan of HRSG1-1 (1/2),,,,,,,,,,,,,,,C,XH72-1200-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1200-001,Field Instrument Location Plan of HRSG1-1 (1/2),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1101,王鵬豪  Ext.:25199,IN-0275,A
7,TC0-1-III02-D1102,,,,,,0,Field Instrument Location Plan of HRSG1-1 (2/2),,,,,,,,,,,,,,,C,XH72-1200-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1200-002,Field Instrument Location Plan of HRSG1-1 (2/2),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1102,王鵬豪  Ext.:25199,IN-0275,A
8,TC0-1-III02-D1103,,,,,,0,Field Instrument Location Plan of HRSG1-2 (1/4),,,,,,,,,,,,,,,C,XH72-1200-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1200-003,Field Instrument Location Plan of HRSG1-2 (1/4),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1103,王鵬豪  Ext.:25199,IN-0275,A
9,TC0-1-III02-D1104,,,,,,0,Field Instrument Location Plan of HRSG1-2 (2/4),,,,,,,,,,,,,,,C,XH72-1200-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1200-004,Field Instrument Location Plan of HRSG1-2 (2/4),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1104,王鵬豪  Ext.:25199,IN-0275,A
10,TC0-1-III02-D1105,,,,,,0,Field Instrument Location Plan of HRSG1-2 (3/4),,,,,,,,,,,,,,,C,XH72-1200-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1200-005,Field Instrument Location Plan of HRSG1-2 (3/4),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1105,王鵬豪  Ext.:25199,IN-0275,A
11,TC0-1-III02-D1106,,,,,,0,Field Instrument Location Plan of HRSG1-2 (4/4),,,,,,,,,,,,,,,C,XH72-1200-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1200-006,Field Instrument Location Plan of HRSG1-2 (4/4),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1106,王鵬豪  Ext.:25199,IN-0275,A
12,TC0-1-III02-D1113,,,,,,0,Field Instrument Location Plan of ST1 (1/4),,,,,,,,,,,,,,,C,XH72-1300-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1300-001,Field Instrument Location Plan of ST1 (1/4),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1113,王鵬豪  Ext.:25199,IN-0275,A
13,TC0-1-III02-D1114,,,,,,0,Field Instrument Location Plan of ST1 (2/4),,,,,,,,,,,,,,,C,XH72-1300-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1300-002,Field Instrument Location Plan of ST1 (2/4),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1114,王鵬豪  Ext.:25199,IN-0275,A
14,TC0-1-III02-D1115,,,,,,0,Field Instrument Location Plan of ST1 (3/4),,,,,,,,,,,,,,,C,XH72-1300-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1299,TPC-TC(C0)-CD-22-1299,IFC,2022/11/06,2022/10/07,XH72-1300-003,Field Instrument Location Plan of ST1 (3/4),0,C,Field Instrument Location Plan of GT1-1 (1/2)...etc,TC0-1-III02-D1115,王鵬豪  Ext.:25199,IN-0275,A
