,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-FCM02-D6624,,,,,,A,天然氣處理/計量站廣播系統昇位圖,,,,,,,,,,,,,,,A,M0001-6348,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0838,TPC-TC(C0)-CD-22-0838,IFA,2022/09/10,2022/08/11,M0001-6348,天然氣處理/計量站廣播系統昇位圖,A,A,天然氣處理/計量站廣播系統昇位圖/平面圖,TC0-1-FCM02-D6624,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0063
1,TC0-1-FCM02-D6625,,,,,,A,天然氣處理/計量站廣播系統平面圖,,,,,,,,,,,,,,,A,M0001-6349,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0838,TPC-TC(C0)-CD-22-0838,IFA,2022/09/10,2022/08/11,M0001-6349,天然氣處理/計量站廣播系統平面圖,A,A,天然氣處理/計量站廣播系統昇位圖/平面圖,TC0-1-FCM02-D6625,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0063
