,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-SQC02-D3201,,,,,,A,RECOVERY WATER TREATMENT PLANT (BLD-3202) RC STRUCTURE PILING PLAN,,,,,,,,,,,,,,,A,XF42G-3200-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1032,TPC-TC(C0)-CD-22-1032,IFA,2022/10/08,2022/09/08,XF42G-3200-001,RECOVERY WATER TREATMENT PLANT (BLD-3202) RC STRUCTURE PILING PLAN,A,A,Recovery Water Treatment Plant (BLD-3202) - Piling Plan_RA,TC0-1-SQC02-D3201,陳博仁  Ext.:23341,CB-0379,A
1,TC0-1-SQC02-C3201,,,,,,A,CALCULATION SHEET FOR RECOVERY WATER TREATMENT PLANT (BLD-3202) RC STRUCTURE PILING,,,,,,,,,,,,,,,A,XF42G-3200-001C,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1032,TPC-TC(C0)-CD-22-1032,IFA,2022/10/08,2022/09/08,XF42G-3200-001C,CALCULATION SHEET FOR RECOVERY WATER TREATMENT PLANT (BLD-3202) RC STRUCTURE PILING,A,A,Recovery Water Treatment Plant (BLD-3202) - Piling Plan_RA,TC0-1-SQC02-C3201,陳博仁  Ext.:23341,CB-0379,A
