,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-UZC02-D6661,,,,,,A,"WASTE STORAGE AREA NO.1 (BLD-3301) HVAC POWER, CONTROL AND INSTRUMENT CABLE LAYOUT",,,,,,,,,,,,,,,A,XF71C-3300-161,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0880,TPC-TC(C0)-CD-22-0880,IFA,2022/09/17,2022/08/18,XF71C-3300-161,"WASTE STORAGE AREA NO.1 (BLD-3301) HVAC POWER, CONTROL AND INSTRUMENT CABLE LAYOUT",A,A,Waste Storage Area No.1 (BLD-3301) - HVAC System - 控制_RA,TC0-1-UZC02-D6661,陳博仁  Ext.:23341,CB-0347,A
1,TC0-1-UZC02-D6681,,,,,,A,"WASTE STORAGE AREA NO.1 (BLD-3301) HVAC EQUIPMENT CONTROL FLOW, WIRE DIAGRAM AND  I/O LIST",,,,,,,,,,,,,,,A,XF71C-3300-181,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0880,TPC-TC(C0)-CD-22-0880,IFA,2022/09/17,2022/08/18,XF71C-3300-181,"WASTE STORAGE AREA NO.1 (BLD-3301) HVAC EQUIPMENT CONTROL FLOW, WIRE DIAGRAM AND  I/O LIST",A,A,Waste Storage Area No.1 (BLD-3301) - HVAC System - 控制_RA,TC0-1-UZC02-D6681,陳博仁  Ext.:23341,CB-0347,A
