,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ERE02-D5191,,,,,,A,ELECTRICAL POWER LAYOUT FOR LUBE OIL STORAGE WAREHOUSE,,,,,,,,,,,,,,,A,XK31B-0LOW0-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1389,TPC-TC(C0)-CD-22-1389,IFA,2022/11/16,2022/10/17,XK31B-0LOW0-001,ELECTRICAL POWER LAYOUT FOR LUBE OIL STORAGE WAREHOUSE,A,A,Electrical Power layout for Lube oil storage room_RA,TC0-1-ERE02-D5191,程正維  Ext.:28057,EE-0370,A
