,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TC0-0-EEK02-D1031,,,,,,A,SCADA圖控、單線圖、警報頁面修改及RTU 資料庫修改及I/O List,,,,,,,,,,,,,,,I,TC0-0-EEK02-D1031,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0415,TPC-TC(C0)-CD-22-0415,IFI,2022/06/18,2022/05/18,TC0-0-EEK02-D1031,SCADA圖控、單線圖、警報頁面修改及RTU 資料庫修改及I/O List,A,I,"Vendor Document Index, SCADA圖控、單線圖、警報頁面修改及RTU 資料庫修改及I/O List, SCADA到RTU及RTU到調度處通訊接口點對點模擬測試程序書",TC0-0-EEK02-D1031,程正維  Ext.:28057,I
1,TC0-0-EEK02-E1051,,,,,,A,SCADA到RTU及RTU到調度處通訊接口點對點模擬測試程序書,,,,,,,,,,,,,,,I,TC0-0-EEK02-E1051,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0415,TPC-TC(C0)-CD-22-0415,IFI,2022/06/18,2022/05/18,TC0-0-EEK02-E1051,SCADA到RTU及RTU到調度處通訊接口點對點模擬測試程序書,A,I,"Vendor Document Index, SCADA圖控、單線圖、警報頁面修改及RTU 資料庫修改及I/O List, SCADA到RTU及RTU到調度處通訊接口點對點模擬測試程序書",TC0-0-EEK02-E1051,程正維  Ext.:28057,I
