,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CNC02-D3152,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION PLAN (1),,,,,,,,,,,,,,,A,XF38B-3100-052,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1345,TPC-TC(C0)-CD-22-1345,IFA,2022/11/13,,XF38B-3100-052,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION PLAN (1),A,A,Wastewater Treatment Plant (BLD-3106) - Foundation_RA,TC0-1-CNC02-D3152,陳博仁  Ext.:23341,CB-0443,A
1,TC0-1-CNC02-C3152,,,,,,A,CALCULATION SHEET FOR WASTEWATER TREATMENT PLANT (BLD-3106) FOUNDATION,,,,,,,,,,,,,,,A,XF38B-3100-052C,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1345,TPC-TC(C0)-CD-22-1345,IFA,2022/11/13,,XF38B-3100-052C,CALCULATION SHEET FOR WASTEWATER TREATMENT PLANT (BLD-3106) FOUNDATION,A,A,Wastewater Treatment Plant (BLD-3106) - Foundation_RA,TC0-1-CNC02-C3152,陳博仁  Ext.:23341,CB-0443,A
2,TC0-1-CNC02-D3153,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION PLAN (2),,,,,,,,,,,,,,,A,XF38B-3100-053,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1345,TPC-TC(C0)-CD-22-1345,IFA,2022/11/13,,XF38B-3100-053,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION PLAN (2),A,A,Wastewater Treatment Plant (BLD-3106) - Foundation_RA,TC0-1-CNC02-D3153,陳博仁  Ext.:23341,CB-0443,A
3,TC0-1-CNC02-D3154,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE GROUND FLOOR PLAN @FFL.+0,,,,,,,,,,,,,,,A,XF38B-3100-054,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1345,TPC-TC(C0)-CD-22-1345,IFA,2022/11/13,,XF38B-3100-054,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE GROUND FLOOR PLAN @FFL.+0,A,A,Wastewater Treatment Plant (BLD-3106) - Foundation_RA,TC0-1-CNC02-D3154,陳博仁  Ext.:23341,CB-0443,A
4,TC0-1-CNC02-D3155,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (1),,,,,,,,,,,,,,,A,XF38B-3100-055,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1345,TPC-TC(C0)-CD-22-1345,IFA,2022/11/13,,XF38B-3100-055,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (1),A,A,Wastewater Treatment Plant (BLD-3106) - Foundation_RA,TC0-1-CNC02-D3155,陳博仁  Ext.:23341,CB-0443,A
5,TC0-1-CNC02-D3156,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (2),,,,,,,,,,,,,,,A,XF38B-3100-056,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1345,TPC-TC(C0)-CD-22-1345,IFA,2022/11/13,,XF38B-3100-056,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (2),A,A,Wastewater Treatment Plant (BLD-3106) - Foundation_RA,TC0-1-CNC02-D3156,陳博仁  Ext.:23341,CB-0443,A
6,TC0-1-CNC02-D3157,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (3),,,,,,,,,,,,,,,A,XF38B-3100-057,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1345,TPC-TC(C0)-CD-22-1345,IFA,2022/11/13,,XF38B-3100-057,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (3),A,A,Wastewater Treatment Plant (BLD-3106) - Foundation_RA,TC0-1-CNC02-D3157,陳博仁  Ext.:23341,CB-0443,A
7,TC0-1-CNC02-D3158,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (4),,,,,,,,,,,,,,,A,XF38B-3100-058,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1345,TPC-TC(C0)-CD-22-1345,IFA,2022/11/13,,XF38B-3100-058,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (4),A,A,Wastewater Treatment Plant (BLD-3106) - Foundation_RA,TC0-1-CNC02-D3158,陳博仁  Ext.:23341,CB-0443,A
8,TC0-1-CNC02-D3159,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (5),,,,,,,,,,,,,,,A,XF38B-3100-059,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1345,TPC-TC(C0)-CD-22-1345,IFA,2022/11/13,,XF38B-3100-059,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (5),A,A,Wastewater Treatment Plant (BLD-3106) - Foundation_RA,TC0-1-CNC02-D3159,陳博仁  Ext.:23341,CB-0443,A
9,TC0-1-CNC02-D3160,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (6),,,,,,,,,,,,,,,A,XF38B-3100-060,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1345,TPC-TC(C0)-CD-22-1345,IFA,2022/11/13,,XF38B-3100-060,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (6),A,A,Wastewater Treatment Plant (BLD-3106) - Foundation_RA,TC0-1-CNC02-D3160,陳博仁  Ext.:23341,CB-0443,A
10,TC0-1-CNC02-D3161,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (7),,,,,,,,,,,,,,,A,XF38B-3100-061,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1345,TPC-TC(C0)-CD-22-1345,IFA,2022/11/13,,XF38B-3100-061,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (7),A,A,Wastewater Treatment Plant (BLD-3106) - Foundation_RA,TC0-1-CNC02-D3161,陳博仁  Ext.:23341,CB-0443,A
11,TC0-1-CNC02-D3162,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (8),,,,,,,,,,,,,,,A,XF38B-3100-062,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1345,TPC-TC(C0)-CD-22-1345,IFA,2022/11/13,,XF38B-3100-062,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (8),A,A,Wastewater Treatment Plant (BLD-3106) - Foundation_RA,TC0-1-CNC02-D3162,陳博仁  Ext.:23341,CB-0443,A
12,TC0-1-CNC02-D3163,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (9),,,,,,,,,,,,,,,A,XF38B-3100-063,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1345,TPC-TC(C0)-CD-22-1345,IFA,2022/11/13,,XF38B-3100-063,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE FOUNDATION SECTIONS & DETAILS (9),A,A,Wastewater Treatment Plant (BLD-3106) - Foundation_RA,TC0-1-CNC02-D3163,陳博仁  Ext.:23341,CB-0443,A
