,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CIC02-D5000,,,,,,1,電纜涵洞(CBT-5001))圖號總表 CABLE TUNNEL (CBT-5001) DRAWING LIST,,,,,,,,,,,,,,,C,XF34-5000-000,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1571,TPC-TC(C0)-CD-22-1571,IFC,2022/11/30,2022/10/31,XF34-5000-000,電纜涵洞(CBT-5001))圖號總表 CABLE TUNNEL (CBT-5001) DRAWING LIST,1,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5000,陳博仁  Ext.:23341,CB-0493,A
1,TC0-1-CIC02-D5030,,,,,,0,電纜涵洞(CBT-5001)頂版平面圖(9) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(9),,,,,,,,,,,,,,,C,XF34-5000-030,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1571,TPC-TC(C0)-CD-22-1571,IFC,2022/11/30,2022/10/31,XF34-5000-030,電纜涵洞(CBT-5001)頂版平面圖(9) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(9),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5030,陳博仁  Ext.:23341,CB-0493,A
2,TC0-1-CIC02-D5031,,,,,,0,電纜涵洞(CBT-5001)頂版平面圖(10) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(10),,,,,,,,,,,,,,,C,XF34-5000-031,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1571,TPC-TC(C0)-CD-22-1571,IFC,2022/11/30,2022/10/31,XF34-5000-031,電纜涵洞(CBT-5001)頂版平面圖(10) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(10),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5031,陳博仁  Ext.:23341,CB-0493,A
3,TC0-1-CIC02-D5033,,,,,,0,電纜涵洞(CBT-5001)頂版平面圖(12) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(12),,,,,,,,,,,,,,,C,XF34-5000-033,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1571,TPC-TC(C0)-CD-22-1571,IFC,2022/11/30,2022/10/31,XF34-5000-033,電纜涵洞(CBT-5001)頂版平面圖(12) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(12),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5033,陳博仁  Ext.:23341,CB-0493,A
4,TC0-1-CIC02-D5042,,,,,,0,電纜涵洞(CBT-5001)底版平面圖(9) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(9),,,,,,,,,,,,,,,C,XF34-5000-042,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1571,TPC-TC(C0)-CD-22-1571,IFC,2022/11/30,2022/10/31,XF34-5000-042,電纜涵洞(CBT-5001)底版平面圖(9) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(9),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5042,陳博仁  Ext.:23341,CB-0493,A
5,TC0-1-CIC02-D5043,,,,,,0,電纜涵洞(CBT-5001)底版平面圖(10) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(10),,,,,,,,,,,,,,,C,XF34-5000-043,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1571,TPC-TC(C0)-CD-22-1571,IFC,2022/11/30,2022/10/31,XF34-5000-043,電纜涵洞(CBT-5001)底版平面圖(10) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(10),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5043,陳博仁  Ext.:23341,CB-0493,A
6,TC0-1-CIC02-D5045,,,,,,0,電纜涵洞(CBT-5001)底版平面圖(12) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(12),,,,,,,,,,,,,,,C,XF34-5000-045,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1571,TPC-TC(C0)-CD-22-1571,IFC,2022/11/30,2022/10/31,XF34-5000-045,電纜涵洞(CBT-5001)底版平面圖(12) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(12),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5045,陳博仁  Ext.:23341,CB-0493,A
7,TC0-1-CIC02-D5050,,,,,,0,電纜涵洞(CBT-5001)縱剖面總圖(5) CABLE TUNNEL (CBT-5001) SECTION PLAN (5),,,,,,,,,,,,,,,C,XF34-5000-050,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1571,TPC-TC(C0)-CD-22-1571,IFC,2022/11/30,2022/10/31,XF34-5000-050,電纜涵洞(CBT-5001)縱剖面總圖(5) CABLE TUNNEL (CBT-5001) SECTION PLAN (5),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5050,陳博仁  Ext.:23341,CB-0493,A
8,TC0-1-CIC02-D5057,,,,,,0,電纜涵洞(CBT-5001)縱剖面圖(7) CABLE TUNNEL (CBT-5001) SECTION (7),,,,,,,,,,,,,,,C,XF34-5000-057,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1571,TPC-TC(C0)-CD-22-1571,IFC,2022/11/30,2022/10/31,XF34-5000-057,電纜涵洞(CBT-5001)縱剖面圖(7) CABLE TUNNEL (CBT-5001) SECTION (7),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5057,陳博仁  Ext.:23341,CB-0493,A
9,TC0-1-CIC02-D5059,,,,,,0,電纜涵洞(CBT-5001)縱剖面圖(9) CABLE TUNNEL (CBT-5001) SECTION (9),,,,,,,,,,,,,,,C,XF34-5000-059,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1571,TPC-TC(C0)-CD-22-1571,IFC,2022/11/30,2022/10/31,XF34-5000-059,電纜涵洞(CBT-5001)縱剖面圖(9) CABLE TUNNEL (CBT-5001) SECTION (9),0,C,電纜涵洞(CBT-5001) - 廠區內 - 結構圖 (IFC),TC0-1-CIC02-D5059,陳博仁  Ext.:23341,CB-0493,A
