,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-FCM02-D6628,,,,,,A,Shelter for Plant Raw Water Transfer Pump & Miscellaneous Water Feeding Pump滅火器平面圖,,,,,,,,,,,,,,,A,M0001-6352,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1226,TPC-TC(C0)-CD-22-1226,IFA,2022/10/30,2022/09/30,M0001-6352,Shelter for Plant Raw Water Transfer Pump & Miscellaneous Water Feeding Pump滅火器平面圖,A,A,除LNG Metering station shelter 外，各Shelter內的滅火器平面圖,TC0-1-FCM02-D6628,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0078
1,TC0-1-FCM02-D6630,,,,,,A,Shelter for Miscellaneous Water Pump & Potable Water Transfer Pump滅火器平面圖,,,,,,,,,,,,,,,A,M0001-6354,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1226,TPC-TC(C0)-CD-22-1226,IFA,2022/10/30,2022/09/30,M0001-6354,Shelter for Miscellaneous Water Pump & Potable Water Transfer Pump滅火器平面圖,A,A,除LNG Metering station shelter 外，各Shelter內的滅火器平面圖,TC0-1-FCM02-D6630,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0078
2,TC0-1-FCM02-D6631,,,,,,A,Shelter for Demineralized Water Transfer Pump & Regeneration/ Dilution Water Pumps滅火器平面圖,,,,,,,,,,,,,,,A,M0001-6355,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1226,TPC-TC(C0)-CD-22-1226,IFA,2022/10/30,2022/09/30,M0001-6355,Shelter for Demineralized Water Transfer Pump & Regeneration/ Dilution Water Pumps滅火器平面圖,A,A,除LNG Metering station shelter 外，各Shelter內的滅火器平面圖,TC0-1-FCM02-D6631,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0078
3,TC0-1-FCM02-D6633,,,,,,A,Shelter for Reclaimed Water Transfer Pump滅火器平面圖,,,,,,,,,,,,,,,A,M0001-6357,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1226,TPC-TC(C0)-CD-22-1226,IFA,2022/10/30,2022/09/30,M0001-6357,Shelter for Reclaimed Water Transfer Pump滅火器平面圖,A,A,除LNG Metering station shelter 外，各Shelter內的滅火器平面圖,TC0-1-FCM02-D6633,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0078
4,TC0-1-FCM02-D6634,,,,,,A,Shelter for Blow Down Drain Feed Pump & G.T. Spray Water Transfer Pump滅火器平面圖,,,,,,,,,,,,,,,A,M0001-6358,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1226,TPC-TC(C0)-CD-22-1226,IFA,2022/10/30,2022/09/30,M0001-6358,Shelter for Blow Down Drain Feed Pump & G.T. Spray Water Transfer Pump滅火器平面圖,A,A,除LNG Metering station shelter 外，各Shelter內的滅火器平面圖,TC0-1-FCM02-D6634,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0078
5,TC0-1-FCM02-D6637,,,,,,A,Shelter for S.T. Condensate Transfer Pump滅火器平面圖,,,,,,,,,,,,,,,A,M0001-6361,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1226,TPC-TC(C0)-CD-22-1226,IFA,2022/10/30,2022/09/30,M0001-6361,Shelter for S.T. Condensate Transfer Pump滅火器平面圖,A,A,除LNG Metering station shelter 外，各Shelter內的滅火器平面圖,TC0-1-FCM02-D6637,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0078
6,TC0-1-FCM02-D6638,,,,,,A,Shelter for No.2 Treated Water Pump滅火器平面圖,,,,,,,,,,,,,,,A,M0001-6362,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1226,TPC-TC(C0)-CD-22-1226,IFA,2022/10/30,2022/09/30,M0001-6362,Shelter for No.2 Treated Water Pump滅火器平面圖,A,A,除LNG Metering station shelter 外，各Shelter內的滅火器平面圖,TC0-1-FCM02-D6638,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0078
7,TC0-1-FCM02-D6639,,,,,,A,Shelter for Unit 1 & 2 Clean /Dirty Storage Oil Transfer Pump滅火器平面圖,,,,,,,,,,,,,,,A,M0001-6363,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1226,TPC-TC(C0)-CD-22-1226,IFA,2022/10/30,2022/09/30,M0001-6363,Shelter for Unit 1 & 2 Clean /Dirty Storage Oil Transfer Pump滅火器平面圖,A,A,除LNG Metering station shelter 外，各Shelter內的滅火器平面圖,TC0-1-FCM02-D6639,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0078
8,TC0-1-FCM02-D6640,,,,,,A,Shelter for Service Water Booster Pump滅火器平面圖,,,,,,,,,,,,,,,A,M0001-6364,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1226,TPC-TC(C0)-CD-22-1226,IFA,2022/10/30,2022/09/30,M0001-6364,Shelter for Service Water Booster Pump滅火器平面圖,A,A,除LNG Metering station shelter 外，各Shelter內的滅火器平面圖,TC0-1-FCM02-D6640,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0078
