,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TC0-1-KEM02-S9024,,,,,,A,Data Sheet of Diluted HCL / Detergent Solution Tank for Seawater Electrolysis System,,,,,,,,,,,,,,,A,F0001-9024,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0652,TPC-TC(C0)-CD-22-0652,IFA,2022/08/15,2022/07/15,F0001-9024,Data Sheet of Diluted HCL / Detergent Solution Tank for Seawater Electrolysis System,A,A,Data Sheet of Diluted HCL / Detergent Solution Tank for Seawater Electrolysis System,TC0-1-KEM02-S9024,張銘洋  Ext.:24270,R
