,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CIC02-C5003,,,,,,C,CALCULATION SHEET FOR CABLE TUNNEL (CBT-5001) FOR STRUCTURE ON OTHER BOUNDED AREA,,,,,,,,,,,,,,,A,XF34-5000-003C,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-003C,CALCULATION SHEET FOR CABLE TUNNEL (CBT-5001) FOR STRUCTURE ON OTHER BOUNDED AREA,C,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-C5003,陳博仁  Ext.:23341,CB-0349,A
1,TC0-1-CIC02-D5023,,,,,,B,電纜涵洞(CBT-5001)頂版平面圖(2) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(2),,,,,,,,,,,,,,,A,XF34-5000-023,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-023,電纜涵洞(CBT-5001)頂版平面圖(2) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(2),B,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-D5023,陳博仁  Ext.:23341,CB-0349,A
2,TC0-1-CIC02-D5024,,,,,,B,電纜涵洞(CBT-5001)頂版平面圖(3) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(3),,,,,,,,,,,,,,,A,XF34-5000-024,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-024,電纜涵洞(CBT-5001)頂版平面圖(3) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(3),B,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-D5024,陳博仁  Ext.:23341,CB-0349,A
3,TC0-1-CIC02-D5035,,,,,,B,電纜涵洞(CBT-5001)底版平面圖(2) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(2),,,,,,,,,,,,,,,A,XF34-5000-035,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-035,電纜涵洞(CBT-5001)底版平面圖(2) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(2),B,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-D5035,陳博仁  Ext.:23341,CB-0349,A
4,TC0-1-CIC02-D5036,,,,,,B,電纜涵洞(CBT-5001)底版平面圖(3) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(3),,,,,,,,,,,,,,,A,XF34-5000-036,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-036,電纜涵洞(CBT-5001)底版平面圖(3) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(3),B,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-D5036,陳博仁  Ext.:23341,CB-0349,A
5,TC0-1-CIC02-D5046,,,,,,B,電纜涵洞(CBT-5001)縱剖面總圖(1) CABLE TUNNEL (CBT-5001) SECTION PLAN (1),,,,,,,,,,,,,,,A,XF34-5000-046,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-046,電纜涵洞(CBT-5001)縱剖面總圖(1) CABLE TUNNEL (CBT-5001) SECTION PLAN (1),B,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-D5046,陳博仁  Ext.:23341,CB-0349,A
6,TC0-1-CIC02-D5051,,,,,,B,電纜涵洞(CBT-5001)縱剖面圖(1) CABLE TUNNEL (CBT-5001) SECTION (1),,,,,,,,,,,,,,,A,XF34-5000-051,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-051,電纜涵洞(CBT-5001)縱剖面圖(1) CABLE TUNNEL (CBT-5001) SECTION (1),B,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-D5051,陳博仁  Ext.:23341,CB-0349,A
7,TC0-1-CIC02-D5052,,,,,,B,電纜涵洞(CBT-5001)縱剖面圖(2) CABLE TUNNEL (CBT-5001) SECTION (2),,,,,,,,,,,,,,,A,XF34-5000-052,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-052,電纜涵洞(CBT-5001)縱剖面圖(2) CABLE TUNNEL (CBT-5001) SECTION (2),B,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-D5052,陳博仁  Ext.:23341,CB-0349,A
8,TC0-1-CIC02-D5060,,,,,,C,電纜涵洞(CBT-5001)詳細圖與剖面圖(1) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (1),,,,,,,,,,,,,,,A,XF34-5000-060,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-060,電纜涵洞(CBT-5001)詳細圖與剖面圖(1) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (1),C,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-D5060,陳博仁  Ext.:23341,CB-0349,A
9,TC0-1-CIC02-D5061,,,,,,C,電纜涵洞(CBT-5001)詳細圖與剖面圖(2) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (2),,,,,,,,,,,,,,,A,XF34-5000-061,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-061,電纜涵洞(CBT-5001)詳細圖與剖面圖(2) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (2),C,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-D5061,陳博仁  Ext.:23341,CB-0349,A
10,TC0-1-CIC02-D5075,,,,,,B,電纜涵洞(CBT-5001)詳細圖與剖面圖(16) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (16),,,,,,,,,,,,,,,A,XF34-5000-075,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-075,電纜涵洞(CBT-5001)詳細圖與剖面圖(16) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (16),B,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-D5075,陳博仁  Ext.:23341,CB-0349,A
11,TC0-1-CIC02-D5076,,,,,,B,電纜涵洞(CBT-5001)詳細圖與剖面圖(17) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (17),,,,,,,,,,,,,,,A,XF34-5000-076,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-076,電纜涵洞(CBT-5001)詳細圖與剖面圖(17) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (17),B,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-D5076,陳博仁  Ext.:23341,CB-0349,A
12,TC0-1-CIC02-D5079,,,,,,A,電纜涵洞(CBT-5001)詳細圖與剖面圖(20) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (20),,,,,,,,,,,,,,,A,XF34-5000-079,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-079,電纜涵洞(CBT-5001)詳細圖與剖面圖(20) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (20),A,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-D5079,陳博仁  Ext.:23341,CB-0349,A
13,TC0-1-CIC02-D5093,,,,,,B,電纜涵洞(CBT-5001)詳細圖與剖面圖(34) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (34),,,,,,,,,,,,,,,A,XF34-5000-093,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-093,電纜涵洞(CBT-5001)詳細圖與剖面圖(34) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (34),B,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-D5093,陳博仁  Ext.:23341,CB-0349,A
14,TC0-1-CIC02-D5094,,,,,,B,電纜涵洞(CBT-5001)詳細圖與剖面圖(35) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (35),,,,,,,,,,,,,,,A,XF34-5000-094,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0883,TPC-TC(C0)-CD-22-0883,IFA,2022/09/18,2022/08/19,XF34-5000-094,電纜涵洞(CBT-5001)詳細圖與剖面圖(35) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (35),B,A,"電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RA,RB,RC",TC0-1-CIC02-D5094,陳博仁  Ext.:23341,CB-0349,A
