,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CSC02-D3261,,,,,,0,PIPE RACK PR-3204 PILING PLAN,,,,,,,,,,,,,,,C,XF38A-320R-061,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0171,TPC-TC(C0)-CD-22-0171,IFC,2022/04/09,2022/03/09,XF38A-320R-061,PIPE RACK PR-3204 PILING PLAN,0,C,Pipe Rack PR-3204 Piling Plan_R0 (IFC),TC0-1-CSC02-D3261,陳博仁  Ext.:23341,CB-0176,A
1,TC0-1-CSC02-C3261,,,,,,0,CALCULATION SHEET FOR PIPE RACK PR-3204 PILING,,,,,,,,,,,,,,,C,XF38A-320R-061C,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0171,TPC-TC(C0)-CD-22-0171,IFC,2022/04/09,2022/03/09,XF38A-320R-061C,CALCULATION SHEET FOR PIPE RACK PR-3204 PILING,0,C,Pipe Rack PR-3204 Piling Plan_R0 (IFC),TC0-1-CSC02-C3261,陳博仁  Ext.:23341,CB-0176,A
