,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO
0,TC0-1-CYC02-D5021,,,,,,0,TYPICAL DETAILS FOR STRUCTURAL STEEL GENERAL NOTES,,,,,,,,,,,,,,,A,XF11B-0000-021,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0030,TPC-TC(C0)-CD-22-0030,IFC,2022/02/07,2022/01/07,XF11B-0000-021,TYPICAL DETAILS FOR STRUCTURAL STEEL GENERAL NOTES,0,A,Steel Standard Drawing_R0 (IFC),TC0-1-CYC02-D5021,陳博仁  Ext.:23341,CB-0108
1,TC0-1-CYC02-D5022,,,,,,0,TYPICAL DETAILS FOR STRUCTURAL STEEL JOINT WELDING AND COPES,,,,,,,,,,,,,,,A,XF11B-0000-022,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0030,TPC-TC(C0)-CD-22-0030,IFC,2022/02/07,2022/01/07,XF11B-0000-022,TYPICAL DETAILS FOR STRUCTURAL STEEL JOINT WELDING AND COPES,0,A,Steel Standard Drawing_R0 (IFC),TC0-1-CYC02-D5022,陳博仁  Ext.:23341,CB-0108
2,TC0-1-CYC02-D5049,,,,,,0,TYPICAL DETAILS FOR STRUCTURAL STEEL DECK,,,,,,,,,,,,,,,A,XF11B-0000-049,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0030,TPC-TC(C0)-CD-22-0030,IFC,2022/02/07,2022/01/07,XF11B-0000-049,TYPICAL DETAILS FOR STRUCTURAL STEEL DECK,0,A,Steel Standard Drawing_R0 (IFC),TC0-1-CYC02-D5049,陳博仁  Ext.:23341,CB-0108
3,TC0-1-CYC02-D5052,,,,,,0,TYPICAL DETAILS FOR STRUCTURAL STEEL STAIR (3/3),,,,,,,,,,,,,,,A,XF11B-0000-052,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0030,TPC-TC(C0)-CD-22-0030,IFC,2022/02/07,2022/01/07,XF11B-0000-052,TYPICAL DETAILS FOR STRUCTURAL STEEL STAIR (3/3),0,A,Steel Standard Drawing_R0 (IFC),TC0-1-CYC02-D5052,陳博仁  Ext.:23341,CB-0108
4,TC0-1-CYC02-D5054,,,,,,0,TYPICAL DETAILS FOR STRUCTURAL STEEL LADDER (1/2),,,,,,,,,,,,,,,A,XF11B-0000-054,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0030,TPC-TC(C0)-CD-22-0030,IFC,2022/02/07,2022/01/07,XF11B-0000-054,TYPICAL DETAILS FOR STRUCTURAL STEEL LADDER (1/2),0,A,Steel Standard Drawing_R0 (IFC),TC0-1-CYC02-D5054,陳博仁  Ext.:23341,CB-0108
5,TC0-1-CYC02-D5055,,,,,,0,TYPICAL DETAILS FOR STRUCTURAL STEEL LADDER (2/2),,,,,,,,,,,,,,,A,XF11B-0000-055,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0030,TPC-TC(C0)-CD-22-0030,IFC,2022/02/07,2022/01/07,XF11B-0000-055,TYPICAL DETAILS FOR STRUCTURAL STEEL LADDER (2/2),0,A,Steel Standard Drawing_R0 (IFC),TC0-1-CYC02-D5055,陳博仁  Ext.:23341,CB-0108
6,TC0-1-CYC02-D5056,,,,,,0,TYPICAL DETAILS FOR STRUCTURAL STEEL FLOOR (1/2),,,,,,,,,,,,,,,A,XF11B-0000-056,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0030,TPC-TC(C0)-CD-22-0030,IFC,2022/02/07,2022/01/07,XF11B-0000-056,TYPICAL DETAILS FOR STRUCTURAL STEEL FLOOR (1/2),0,A,Steel Standard Drawing_R0 (IFC),TC0-1-CYC02-D5056,陳博仁  Ext.:23341,CB-0108
7,TC0-1-CYC02-D5057,,,,,,0,TYPICAL DETAILS FOR STRUCTURAL STEEL FLOOR (2/2),,,,,,,,,,,,,,,A,XF11B-0000-057,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0030,TPC-TC(C0)-CD-22-0030,IFC,2022/02/07,2022/01/07,XF11B-0000-057,TYPICAL DETAILS FOR STRUCTURAL STEEL FLOOR (2/2),0,A,Steel Standard Drawing_R0 (IFC),TC0-1-CYC02-D5057,陳博仁  Ext.:23341,CB-0108
8,TC0-1-CYC02-D5058,,,,,,0,PROTECTING NET HANGING HOOK & CLIP AND INTERMEDIATE POST FOR SAFETY ROPE DRAWING,,,,,,,,,,,,,,,A,XF11B-0000-058,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0030,TPC-TC(C0)-CD-22-0030,IFC,2022/02/07,2022/01/07,XF11B-0000-058,PROTECTING NET HANGING HOOK & CLIP AND INTERMEDIATE POST FOR SAFETY ROPE DRAWING,0,A,Steel Standard Drawing_R0 (IFC),TC0-1-CYC02-D5058,陳博仁  Ext.:23341,CB-0108
