,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TC0-1-AQA02-Q6038,,,,,,B,Equipment Quality Plan for 600V POWER CABLE(TAYA),,,,,,,,,,,,,,,A,TC0-1-AQA02-Q0001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0676,TPC-TC(C0)-CD-22-0676,IFA,2022/08/19,2022/07/19,TC0-1-AQA02-Q0001,Equipment Quality Plan for 600V POWER CABLE(TAYA),B,A,Equipment Quality Plan for 600V POWER CABLE(TAYA),TC0-1-AQA02-Q6038,程正維  Ext.:28057,R
