,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TPC-TC(C0)-CD-22-1213,IFA,2022/10/30,2022/09/30,M0042-CSHM-0009,Equipment Data Sheets and performancecurve for Centrifugal Pump,A,A,Equipment Data Sheets and performance curve for Centrifugal Pump,TC0-1-UMM02-S9009,張銘洋  Ext.:24270,R,VDR-M0042-Chinshen-0020
