,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TC0-1-FCM02-D6351,,,,,,A,回收水處理廠火警系統昇位圖,,,,,,,,,,,,,,,A,M0001-6215,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0293,TPC-TC(C0)-CD-22-0293,IFA,2022/05/18,2022/04/18,M0001-6215,回收水處理廠火警系統昇位圖,A,A,回收水處理廠火警系統昇位圖,TC0-1-FCM02-D6351,施韋考  Ext.:26356,R
