,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0156,IFC,2022/04/03,2022/03/03,XF34-6100-001,循環水進水暗渠(CWT-6101)及ST電纜涵洞控制點平面配置圖 INLET CW TUNNEL (CWT-6101) AND ST CABLE TUNNEL LOCATION PLAN (1),0,C,循環水進水暗渠(CWT-6101)及ST電纜涵洞控制點&基樁_R0 (IFC),TC0-1-CIC02-D6101,陳博仁  Ext.:23341,CB-0169,A
1,TPC-TC(C0)-CD-22-0156,IFC,2022/04/03,2022/03/03,XF34-6100-001C,CALCULATION SHEET FOR INTLET CW TUNNEL (CWT-6101) AND ST CABLE TUNNEL FOR PILING,0,C,循環水進水暗渠(CWT-6101)及ST電纜涵洞控制點&基樁_R0 (IFC),TC0-1-CIC02-C6101,陳博仁  Ext.:23341,CB-0169,A
2,TPC-TC(C0)-CD-22-0156,IFC,2022/04/03,2022/03/03,XF34-6100-002,循環水進水暗渠(CWT-6101)及ST電纜涵洞控制點平面配置圖 INLET CW TUNNEL (CWT-6101) AND ST CABLE TUNNEL LOCATION PLAN (2),0,C,循環水進水暗渠(CWT-6101)及ST電纜涵洞控制點&基樁_R0 (IFC),TC0-1-CIC02-D6102,陳博仁  Ext.:23341,CB-0169,A
3,TPC-TC(C0)-CD-22-0156,IFC,2022/04/03,2022/03/03,XF34-6100-003,循環水進水暗渠(CWT-6101)及ST電纜涵洞基樁平面配置圖 INLET CW TUNNEL (CWT-6101) AND ST CABLE TUNNEL PILING LOCATION PLAN (1),0,C,循環水進水暗渠(CWT-6101)及ST電纜涵洞控制點&基樁_R0 (IFC),TC0-1-CIC02-D6103,陳博仁  Ext.:23341,CB-0169,A
4,TPC-TC(C0)-CD-22-0156,IFC,2022/04/03,2022/03/03,XF34-6100-004,循環水進水暗渠(CWT-6101)及ST電纜涵洞基樁平面配置圖 INLET CW TUNNEL (CWT-6101) AND ST CABLE TUNNEL PILING LOCATION PLAN (2),0,C,循環水進水暗渠(CWT-6101)及ST電纜涵洞控制點&基樁_R0 (IFC),TC0-1-CIC02-D6104,陳博仁  Ext.:23341,CB-0169,A
