,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO
0,TC0-1-ENE02-D5021,,,,,,A,GROUNDING SYSTEM INSTALLATION DETAIL (1/7),,,,,,,,,,,,,,,A,XK12A-0GRD0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0006,TPC-TC(C0)-CD-22-0006,IFA,2022/02/06,2022/01/06,XK12A-0GRD0-001,GROUNDING SYSTEM INSTALLATION DETAIL (1/7),A,A,Grounding system installation detail,TC0-1-ENE02-D5021,程正維  Ext.:28057,EE-0026
1,TC0-1-ENE02-D5022,,,,,,A,GROUNDING SYSTEM INSTALLATION DETAIL (2/7),,,,,,,,,,,,,,,A,XK12A-0GRD0-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0006,TPC-TC(C0)-CD-22-0006,IFA,2022/02/06,2022/01/06,XK12A-0GRD0-002,GROUNDING SYSTEM INSTALLATION DETAIL (2/7),A,A,Grounding system installation detail,TC0-1-ENE02-D5022,程正維  Ext.:28057,EE-0026
2,TC0-1-ENE02-D5023,,,,,,A,GROUNDING SYSTEM INSTALLATION DETAIL (3/7),,,,,,,,,,,,,,,A,XK12A-0GRD0-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0006,TPC-TC(C0)-CD-22-0006,IFA,2022/02/06,2022/01/06,XK12A-0GRD0-003,GROUNDING SYSTEM INSTALLATION DETAIL (3/7),A,A,Grounding system installation detail,TC0-1-ENE02-D5023,程正維  Ext.:28057,EE-0026
3,TC0-1-ENE02-D5024,,,,,,A,GROUNDING SYSTEM INSTALLATION DETAIL (4/7),,,,,,,,,,,,,,,A,XK12A-0GRD0-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0006,TPC-TC(C0)-CD-22-0006,IFA,2022/02/06,2022/01/06,XK12A-0GRD0-004,GROUNDING SYSTEM INSTALLATION DETAIL (4/7),A,A,Grounding system installation detail,TC0-1-ENE02-D5024,程正維  Ext.:28057,EE-0026
4,TC0-1-ENE02-D5025,,,,,,A,GROUNDING SYSTEM INSTALLATION DETAIL (5/7),,,,,,,,,,,,,,,A,XK12A-0GRD0-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0006,TPC-TC(C0)-CD-22-0006,IFA,2022/02/06,2022/01/06,XK12A-0GRD0-005,GROUNDING SYSTEM INSTALLATION DETAIL (5/7),A,A,Grounding system installation detail,TC0-1-ENE02-D5025,程正維  Ext.:28057,EE-0026
5,TC0-1-ENE02-D5026,,,,,,A,GROUNDING SYSTEM INSTALLATION DETAIL (6/7),,,,,,,,,,,,,,,A,XK12A-0GRD0-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0006,TPC-TC(C0)-CD-22-0006,IFA,2022/02/06,2022/01/06,XK12A-0GRD0-006,GROUNDING SYSTEM INSTALLATION DETAIL (6/7),A,A,Grounding system installation detail,TC0-1-ENE02-D5026,程正維  Ext.:28057,EE-0026
6,TC0-1-ENE02-D5027,,,,,,A,GROUNDING SYSTEM INSTALLATION DETAIL (7/7),,,,,,,,,,,,,,,A,XK12A-0GRD0-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0006,TPC-TC(C0)-CD-22-0006,IFA,2022/02/06,2022/01/06,XK12A-0GRD0-007,GROUNDING SYSTEM INSTALLATION DETAIL (7/7),A,A,Grounding system installation detail,TC0-1-ENE02-D5027,程正維  Ext.:28057,EE-0026
