,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-III02-M8906,,,,,,A,"Installation, Operation and Maintenance Manuals for Pressure and Differential Pressure Switch",,,,,,,,,,,,,,,A,M0007B-NEWFLOW-0006,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0866,TPC-TC(C0)-CD-22-0866,IFA,2022/09/15,2022/08/16,M0007B-NEWFLOW-0006,"Installation, Operation and Maintenance Manuals for Pressure and Differential Pressure Switch",A,A,"Installation, Operation and Maintenance Manuals/Catalogs for Pressure and Differential Pressure Switch",TC0-1-III02-M8906,王鵬豪  Ext.:25199,R,VDR-M0007B-NEWFLOW-0009
1,TC0-1-III02-M8907,,,,,,A,Catalogs for Pressure and Differential Pressure Switch,,,,,,,,,,,,,,,A,M0007B-NEWFLOW-0007,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0866,TPC-TC(C0)-CD-22-0866,IFA,2022/09/15,2022/08/16,M0007B-NEWFLOW-0007,Catalogs for Pressure and Differential Pressure Switch,A,A,"Installation, Operation and Maintenance Manuals/Catalogs for Pressure and Differential Pressure Switch",TC0-1-III02-M8907,王鵬豪  Ext.:25199,I,VDR-M0007B-NEWFLOW-0009
