,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-UZC02-D6781,,,,,,B,"HAZARDOUS GAS WAREHOUSE (BLD-3401) HVAC EQUIPMENT CONTROL FLOW, WIRE DIAGRAM AND CABLE LIST",,,,,,,,,,,,,,,A,XF71C-3400-281,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1411,TPC-TC(C0)-CD-22-1411,IFA,2022/11/18,2022/10/19,XF71C-3400-281,"HAZARDOUS GAS WAREHOUSE (BLD-3401) HVAC EQUIPMENT CONTROL FLOW, WIRE DIAGRAM AND CABLE LIST",B,A,Hazardous Gas Warehouse (BLD-3401) - HVAC System - 控制_RB,TC0-1-UZC02-D6781,陳博仁  Ext.:23341,CB-0465,A
1,TC0-1-UZC02-D6782,,,,,,B,HAZARDOUS GAS WAREHOUSE (BLD-3401) HVAC EQUIPMENT CONTROL SYSTEM I/O LIST,,,,,,,,,,,,,,,A,XF71C-3400-282,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1411,TPC-TC(C0)-CD-22-1411,IFA,2022/11/18,2022/10/19,XF71C-3400-282,HAZARDOUS GAS WAREHOUSE (BLD-3401) HVAC EQUIPMENT CONTROL SYSTEM I/O LIST,B,A,Hazardous Gas Warehouse (BLD-3401) - HVAC System - 控制_RB,TC0-1-UZC02-D6782,陳博仁  Ext.:23341,CB-0465,A
