,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ENE02-D5481,,,,,,A,LIGHTNING PROTECTION LAYOUT FOR HAZARDOUS GAS WAREHOUSE,,,,,,,,,,,,,,,A,XK51A-0HGSL-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1425,TPC-TC(C0)-CD-22-1425,IFA,2022/11/18,2022/10/19,XK51A-0HGSL-001,LIGHTNING PROTECTION LAYOUT FOR HAZARDOUS GAS WAREHOUSE,A,A,LIGHTNING PROTECTION LAYOUT FOR HAZARDOUS GAS WAREHOUSE,TC0-1-ENE02-D5481,程正維  Ext.:28057,EE-0378,A
1,TC0-1-ENE02-D5482,,,,,,A,LIGHTNING PROTECTION LAYOUT FOR HAZARDOUS GAS WAREHOUSE ELEVATION,,,,,,,,,,,,,,,A,XK51A-0HGSL-002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1425,TPC-TC(C0)-CD-22-1425,IFA,2022/11/18,2022/10/19,XK51A-0HGSL-002,LIGHTNING PROTECTION LAYOUT FOR HAZARDOUS GAS WAREHOUSE ELEVATION,A,A,LIGHTNING PROTECTION LAYOUT FOR HAZARDOUS GAS WAREHOUSE,TC0-1-ENE02-D5482,程正維  Ext.:28057,EE-0378,A
