,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-FCM02-D6353,,,,,,C,回收水處理廠避難逃生照明系統昇位圖,,,,,,,,,,,,,,,A,M0001-6217,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0822,TPC-TC(C0)-CD-22-0822,IFA,2022/09/09,2022/08/10,M0001-6217,回收水處理廠避難逃生照明系統昇位圖,C,A,回收水處理廠避難逃生照明系統昇位圖/平面圖,TC0-1-FCM02-D6353,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0054
1,TC0-1-FCM02-D6354,,,,,,B,回收水處理廠避難逃生照明系統平面圖,,,,,,,,,,,,,,,A,M0001-6218,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0822,TPC-TC(C0)-CD-22-0822,IFA,2022/09/09,2022/08/10,M0001-6218,回收水處理廠避難逃生照明系統平面圖,B,A,回收水處理廠避難逃生照明系統昇位圖/平面圖,TC0-1-FCM02-D6354,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0054
