,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-III02-D1001,,,,,,1,Field Instrument Location Plan of Index,,,,,,,,,,,,,,,C,XH72-0000-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1440,TPC-TC(C0)-CD-22-1440,IFC,2022/11/19,2022/10/20,XH72-0000-001,Field Instrument Location Plan of Index,1,C,Field Instrument Location Plan of Index...etc,TC0-1-III02-D1001,王鵬豪  Ext.:25199,IN-0279,A
1,TC0-1-III02-D1002,,,,,,1,Field Instrument Location Plan of General Note and Legend,,,,,,,,,,,,,,,C,XH72-0000-002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1440,TPC-TC(C0)-CD-22-1440,IFC,2022/11/19,2022/10/20,XH72-0000-002,Field Instrument Location Plan of General Note and Legend,1,C,Field Instrument Location Plan of Index...etc,TC0-1-III02-D1002,王鵬豪  Ext.:25199,IN-0279,A
2,TC0-1-III02-D1003,,,,,,1,Field Instrument Location Plan of Typical Drawing,,,,,,,,,,,,,,,C,XH72-0000-003,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1440,TPC-TC(C0)-CD-22-1440,IFC,2022/11/19,2022/10/20,XH72-0000-003,Field Instrument Location Plan of Typical Drawing,1,C,Field Instrument Location Plan of Index...etc,TC0-1-III02-D1003,王鵬豪  Ext.:25199,IN-0279,A
