,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TCO-1-EBF02-C5011,,,,,,A,Calculation sheets of space heating for 345kV IMB,,,,,,,,,,,,,,,A,TCO-1-EBF02-C5011,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0680,TPC-TC(C0)-CD-22-0680,IFA,2022/08/19,2022/07/19,TCO-1-EBF02-C5011,Calculation sheets of space heating for 345kV IMB,A,A,"Local Control Panel Drawing and Accessories, Calculation sheets of space heating for 345kV IMB",TCO-1-EBF02-C5011,程正維  Ext.:28057,R
1,TCO-1-EBF02-D5002,,,,,,B,Local Control Panel Drawing and Accessories for 345kV IMB,,,,,,,,,,,,,,,A,TCO-1-EBF02-D5002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0680,TPC-TC(C0)-CD-22-0680,IFA,2022/08/19,2022/07/19,TCO-1-EBF02-D5002,Local Control Panel Drawing and Accessories for 345kV IMB,B,A,"Local Control Panel Drawing and Accessories, Calculation sheets of space heating for 345kV IMB",TCO-1-EBF02-D5002,程正維  Ext.:28057,R
