,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ZPD02-D5001,,,,,,B,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (1/9),,,,,,,,,,,,,,,A,XG31-5100-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1292,TPC-TC(C0)-CD-22-1292,IFA,2022/11/06,2022/10/07,XG31-5100-001,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (1/9),B,A,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100/5200,TC0-1-ZPD02-D5001,施韋考  Ext.:26356,PP-0169,A
1,TC0-1-ZPD02-D5002,,,,,,B,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (2/9),,,,,,,,,,,,,,,A,XG31-5100-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1292,TPC-TC(C0)-CD-22-1292,IFA,2022/11/06,2022/10/07,XG31-5100-002,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (2/9),B,A,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100/5200,TC0-1-ZPD02-D5002,施韋考  Ext.:26356,PP-0169,A
2,TC0-1-ZPD02-D5003,,,,,,B,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (3/9),,,,,,,,,,,,,,,A,XG31-5100-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1292,TPC-TC(C0)-CD-22-1292,IFA,2022/11/06,2022/10/07,XG31-5100-003,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (3/9),B,A,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100/5200,TC0-1-ZPD02-D5003,施韋考  Ext.:26356,PP-0169,A
3,TC0-1-ZPD02-D5004,,,,,,B,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (4/9),,,,,,,,,,,,,,,A,XG31-5100-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1292,TPC-TC(C0)-CD-22-1292,IFA,2022/11/06,2022/10/07,XG31-5100-004,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (4/9),B,A,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100/5200,TC0-1-ZPD02-D5004,施韋考  Ext.:26356,PP-0169,A
4,TC0-1-ZPD02-D5005,,,,,,B,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (5/9),,,,,,,,,,,,,,,A,XG31-5100-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1292,TPC-TC(C0)-CD-22-1292,IFA,2022/11/06,2022/10/07,XG31-5100-005,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (5/9),B,A,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100/5200,TC0-1-ZPD02-D5005,施韋考  Ext.:26356,PP-0169,A
5,TC0-1-ZPD02-D5006,,,,,,B,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (6/9),,,,,,,,,,,,,,,A,XG31-5100-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1292,TPC-TC(C0)-CD-22-1292,IFA,2022/11/06,2022/10/07,XG31-5100-006,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (6/9),B,A,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100/5200,TC0-1-ZPD02-D5006,施韋考  Ext.:26356,PP-0169,A
6,TC0-1-ZPD02-D5007,,,,,,B,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (7/9),,,,,,,,,,,,,,,A,XG31-5100-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1292,TPC-TC(C0)-CD-22-1292,IFA,2022/11/06,2022/10/07,XG31-5100-007,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (7/9),B,A,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100/5200,TC0-1-ZPD02-D5007,施韋考  Ext.:26356,PP-0169,A
7,TC0-1-ZPD02-D5008,,,,,,B,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (8/9),,,,,,,,,,,,,,,A,XG31-5100-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1292,TPC-TC(C0)-CD-22-1292,IFA,2022/11/06,2022/10/07,XG31-5100-008,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (8/9),B,A,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100/5200,TC0-1-ZPD02-D5008,施韋考  Ext.:26356,PP-0169,A
8,TC0-1-ZPD02-D5009,,,,,,B,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (9/9),,,,,,,,,,,,,,,A,XG31-5100-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1292,TPC-TC(C0)-CD-22-1292,IFA,2022/11/06,2022/10/07,XG31-5100-009,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100 (9/9),B,A,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100/5200,TC0-1-ZPD02-D5009,施韋考  Ext.:26356,PP-0169,A
9,TC0-1-ZPD02-D5010,,,,,,B,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5200 (1/16),,,,,,,,,,,,,,,A,XG31-5200-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1292,TPC-TC(C0)-CD-22-1292,IFA,2022/11/06,2022/10/07,XG31-5200-001,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5200 (1/16),B,A,A/G PIPING ARRANGEMENT DRAWING FOR CABLE TUNNEL AREA 5100/5200,TC0-1-ZPD02-D5010,施韋考  Ext.:26356,PP-0169,A
