,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
10,TC0-1-EOE02-D5802,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR DDP-SEH (1/2),,,,,,,,,,,,,,,A,XK21A-0DPEH-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1428,TPC-TC(C0)-CD-22-1428,IFA,2022/11/18,2022/10/19,XK21A-0DPEH-101,ELECTRICAL SINGLE LINE DIAGRAM FOR DDP-SEH (1/2),D,A,DC UPS Electrical Single Line Diagram of BOP and OBA,TC0-1-EOE02-D5802,程正維  Ext.:28057,EE-0381,A
11,TC0-1-EOE02-D5803,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR DDP-SEH (2/2),,,,,,,,,,,,,,,A,XK21A-0DPEH-102,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1428,TPC-TC(C0)-CD-22-1428,IFA,2022/11/18,2022/10/19,XK21A-0DPEH-102,ELECTRICAL SINGLE LINE DIAGRAM FOR DDP-SEH (2/2),D,A,DC UPS Electrical Single Line Diagram of BOP and OBA,TC0-1-EOE02-D5803,程正維  Ext.:28057,EE-0381,A
12,TC0-1-EOE02-D5851,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR DDP-FWRW (1/1),,,,,,,,,,,,,,,A,XK21A-0DPFW-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1428,TPC-TC(C0)-CD-22-1428,IFA,2022/11/18,2022/10/19,XK21A-0DPFW-101,ELECTRICAL SINGLE LINE DIAGRAM FOR DDP-FWRW (1/1),D,A,DC UPS Electrical Single Line Diagram of BOP and OBA,TC0-1-EOE02-D5851,程正維  Ext.:28057,EE-0381,A
13,TC0-1-EOE02-D5862,,,,,,C,ELECTRICAL SINGLE LINE DIAGRAM FOR DDP-WWTP (1/1),,,,,,,,,,,,,,,A,XK21A-0DPWW-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1428,TPC-TC(C0)-CD-22-1428,IFA,2022/11/18,2022/10/19,XK21A-0DPWW-101,ELECTRICAL SINGLE LINE DIAGRAM FOR DDP-WWTP (1/1),C,A,DC UPS Electrical Single Line Diagram of BOP and OBA,TC0-1-EOE02-D5862,程正維  Ext.:28057,EE-0381,A
14,TC0-1-EOE02-D5971,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR UDP-DWTP (1/3),,,,,,,,,,,,,,,A,XK21A-0UPDW-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1428,TPC-TC(C0)-CD-22-1428,IFA,2022/11/18,2022/10/19,XK21A-0UPDW-101,ELECTRICAL SINGLE LINE DIAGRAM FOR UDP-DWTP (1/3),D,A,DC UPS Electrical Single Line Diagram of BOP and OBA,TC0-1-EOE02-D5971,程正維  Ext.:28057,EE-0381,A
15,TC0-1-EOE02-D5972,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR UDP-DWTP (2/3),,,,,,,,,,,,,,,A,XK21A-0UPDW-102,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1428,TPC-TC(C0)-CD-22-1428,IFA,2022/11/18,2022/10/19,XK21A-0UPDW-102,ELECTRICAL SINGLE LINE DIAGRAM FOR UDP-DWTP (2/3),D,A,DC UPS Electrical Single Line Diagram of BOP and OBA,TC0-1-EOE02-D5972,程正維  Ext.:28057,EE-0381,A
16,TC0-1-EOE02-D5973,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR UDP-DWTP (3/3),,,,,,,,,,,,,,,A,XK21A-0UPDW-103,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1428,TPC-TC(C0)-CD-22-1428,IFA,2022/11/18,2022/10/19,XK21A-0UPDW-103,ELECTRICAL SINGLE LINE DIAGRAM FOR UDP-DWTP (3/3),D,A,DC UPS Electrical Single Line Diagram of BOP and OBA,TC0-1-EOE02-D5973,程正維  Ext.:28057,EE-0381,A
17,TC0-1-EOE02-D5901,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR UDP-SEH (1/3),,,,,,,,,,,,,,,A,XK21A-0UPEH-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1428,TPC-TC(C0)-CD-22-1428,IFA,2022/11/18,2022/10/19,XK21A-0UPEH-101,ELECTRICAL SINGLE LINE DIAGRAM FOR UDP-SEH (1/3),D,A,DC UPS Electrical Single Line Diagram of BOP and OBA,TC0-1-EOE02-D5901,程正維  Ext.:28057,EE-0381,A
18,TC0-1-EOE02-D5902,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR UDP-SEH (2/3),,,,,,,,,,,,,,,A,XK21A-0UPEH-102,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1428,TPC-TC(C0)-CD-22-1428,IFA,2022/11/18,2022/10/19,XK21A-0UPEH-102,ELECTRICAL SINGLE LINE DIAGRAM FOR UDP-SEH (2/3),D,A,DC UPS Electrical Single Line Diagram of BOP and OBA,TC0-1-EOE02-D5902,程正維  Ext.:28057,EE-0381,A
19,TC0-1-EOE02-D5903,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR UDP-SEH (3/3),,,,,,,,,,,,,,,A,XK21A-0UPEH-103,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1428,TPC-TC(C0)-CD-22-1428,IFA,2022/11/18,2022/10/19,XK21A-0UPEH-103,ELECTRICAL SINGLE LINE DIAGRAM FOR UDP-SEH (3/3),D,A,DC UPS Electrical Single Line Diagram of BOP and OBA,TC0-1-EOE02-D5903,程正維  Ext.:28057,EE-0381,A
20,TC0-1-EOE02-D5394,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR WUDP-CCTV (1/1),,,,,,,,,,,,,,,A,XK21A-0UPTV-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1428,TPC-TC(C0)-CD-22-1428,IFA,2022/11/18,2022/10/19,XK21A-0UPTV-101,ELECTRICAL SINGLE LINE DIAGRAM FOR WUDP-CCTV (1/1),D,A,DC UPS Electrical Single Line Diagram of BOP and OBA,TC0-1-EOE02-D5394,程正維  Ext.:28057,EE-0381,A
