,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-FCM02-D6414,,,,,,A,除礦水廠避難逃生照明系統昇位圖,,,,,,,,,,,,,,,A,M0001-6252,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0892,TPC-TC(C0)-CD-22-0892,IFA,2022/09/18,2022/08/19,M0001-6252,除礦水廠避難逃生照明系統昇位圖,A,A,除礦水廠避難逃生照明系統昇位圖/平面圖,TC0-1-FCM02-D6414,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0066
1,TC0-1-FCM02-D6415,,,,,,A,除礦水廠避難逃生照明系統平面圖,,,,,,,,,,,,,,,A,M0001-6253,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0892,TPC-TC(C0)-CD-22-0892,IFA,2022/09/18,2022/08/19,M0001-6253,除礦水廠避難逃生照明系統平面圖,A,A,除礦水廠避難逃生照明系統昇位圖/平面圖,TC0-1-FCM02-D6415,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0066
