,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CIC02-D5000,,,,,,A,電纜涵洞(CBT-5001))圖號總表 CABLE TUNNEL (CBT-5001) DRAWING LIST,,,,,,,,,,,,,,,A,XF34-5000-000,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0123,TPC-TC(C0)-CD-22-0123,IFA,2022/03/21,2022/02/21,XF34-5000-000,電纜涵洞(CBT-5001))圖號總表 CABLE TUNNEL (CBT-5001) DRAWING LIST,A,A,電纜涵洞(CBT-5001) - 結構圖_RA,TC0-1-CIC02-D5000,陳博仁  Ext.:23341,CB-0158,A
1,TC0-1-CIC02-C5002,,,,,,A,CALCULATION SHEET FOR CABLE TUNNEL (CBT-5001) FOR STRUCTURE,,,,,,,,,,,,,,,A,XF34-5000-002C,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0123,TPC-TC(C0)-CD-22-0123,IFA,2022/03/21,2022/02/21,XF34-5000-002C,CALCULATION SHEET FOR CABLE TUNNEL (CBT-5001) FOR STRUCTURE,A,A,電纜涵洞(CBT-5001) - 結構圖_RA,TC0-1-CIC02-C5002,陳博仁  Ext.:23341,CB-0158,A
2,TC0-1-CIC02-D5030,,,,,,A,電纜涵洞(CBT-5001)平面圖(9) CABLE TUNNEL (CBT-5001) PLAN(9),,,,,,,,,,,,,,,A,XF34-5000-030,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0123,TPC-TC(C0)-CD-22-0123,IFA,2022/03/21,2022/02/21,XF34-5000-030,電纜涵洞(CBT-5001)平面圖(9) CABLE TUNNEL (CBT-5001) PLAN(9),A,A,電纜涵洞(CBT-5001) - 結構圖_RA,TC0-1-CIC02-D5030,陳博仁  Ext.:23341,CB-0158,A
3,TC0-1-CIC02-D5031,,,,,,A,電纜涵洞(CBT-5001)平面圖(10) CABLE TUNNEL (CBT-5001) PLAN(10),,,,,,,,,,,,,,,A,XF34-5000-031,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0123,TPC-TC(C0)-CD-22-0123,IFA,2022/03/21,2022/02/21,XF34-5000-031,電纜涵洞(CBT-5001)平面圖(10) CABLE TUNNEL (CBT-5001) PLAN(10),A,A,電纜涵洞(CBT-5001) - 結構圖_RA,TC0-1-CIC02-D5031,陳博仁  Ext.:23341,CB-0158,A
4,TC0-1-CIC02-D5032,,,,,,A,電纜涵洞(CBT-5001)平面圖(11) CABLE TUNNEL (CBT-5001) PLAN(11),,,,,,,,,,,,,,,A,XF34-5000-032,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0123,TPC-TC(C0)-CD-22-0123,IFA,2022/03/21,2022/02/21,XF34-5000-032,電纜涵洞(CBT-5001)平面圖(11) CABLE TUNNEL (CBT-5001) PLAN(11),A,A,電纜涵洞(CBT-5001) - 結構圖_RA,TC0-1-CIC02-D5032,陳博仁  Ext.:23341,CB-0158,A
5,TC0-1-CIC02-D5033,,,,,,A,電纜涵洞(CBT-5001)平面圖(12) CABLE TUNNEL (CBT-5001) PLAN(12),,,,,,,,,,,,,,,A,XF34-5000-033,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0123,TPC-TC(C0)-CD-22-0123,IFA,2022/03/21,2022/02/21,XF34-5000-033,電纜涵洞(CBT-5001)平面圖(12) CABLE TUNNEL (CBT-5001) PLAN(12),A,A,電纜涵洞(CBT-5001) - 結構圖_RA,TC0-1-CIC02-D5033,陳博仁  Ext.:23341,CB-0158,A
6,TC0-1-CIC02-D5042,,,,,,A,電纜涵洞(CBT-5001)平面圖(21) CABLE TUNNEL (CBT-5001) PLAN(21),,,,,,,,,,,,,,,A,XF34-5000-042,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0123,TPC-TC(C0)-CD-22-0123,IFA,2022/03/21,2022/02/21,XF34-5000-042,電纜涵洞(CBT-5001)平面圖(21) CABLE TUNNEL (CBT-5001) PLAN(21),A,A,電纜涵洞(CBT-5001) - 結構圖_RA,TC0-1-CIC02-D5042,陳博仁  Ext.:23341,CB-0158,A
7,TC0-1-CIC02-D5043,,,,,,A,電纜涵洞(CBT-5001)平面圖(22) CABLE TUNNEL (CBT-5001) PLAN(22),,,,,,,,,,,,,,,A,XF34-5000-043,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0123,TPC-TC(C0)-CD-22-0123,IFA,2022/03/21,2022/02/21,XF34-5000-043,電纜涵洞(CBT-5001)平面圖(22) CABLE TUNNEL (CBT-5001) PLAN(22),A,A,電纜涵洞(CBT-5001) - 結構圖_RA,TC0-1-CIC02-D5043,陳博仁  Ext.:23341,CB-0158,A
8,TC0-1-CIC02-D5044,,,,,,A,電纜涵洞(CBT-5001)平面圖(23) CABLE TUNNEL (CBT-5001) PLAN(23),,,,,,,,,,,,,,,A,XF34-5000-044,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0123,TPC-TC(C0)-CD-22-0123,IFA,2022/03/21,2022/02/21,XF34-5000-044,電纜涵洞(CBT-5001)平面圖(23) CABLE TUNNEL (CBT-5001) PLAN(23),A,A,電纜涵洞(CBT-5001) - 結構圖_RA,TC0-1-CIC02-D5044,陳博仁  Ext.:23341,CB-0158,A
9,TC0-1-CIC02-D5045,,,,,,A,電纜涵洞(CBT-5001)平面圖(24) CABLE TUNNEL (CBT-5001) PLAN(24),,,,,,,,,,,,,,,A,XF34-5000-045,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0123,TPC-TC(C0)-CD-22-0123,IFA,2022/03/21,2022/02/21,XF34-5000-045,電纜涵洞(CBT-5001)平面圖(24) CABLE TUNNEL (CBT-5001) PLAN(24),A,A,電纜涵洞(CBT-5001) - 結構圖_RA,TC0-1-CIC02-D5045,陳博仁  Ext.:23341,CB-0158,A
