,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-TMM02-D9475,,,,,,A,"Single Line Diagram for ""=G10XMA01GM201"" [Overhead Crane A (Unit No.1&2 GT Hall Proper)]",,,,,,,,,,,,,,,A,M0051-LCEC-9475,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1184,TPC-TC(C0)-CD-22-1184,IFA,2022/10/27,2022/09/27,M0051-LCEC-9475,"Single Line Diagram for ""=G10XMA01GM201"" [Overhead Crane A (Unit No.1&2 GT Hall Proper)]",A,A,"Single Line Diagram for ""=G10XMA01GM201"" [Overhead Crane A (Unit No.1&2 GT Hall Proper)]",TC0-1-TMM02-D9475,張銘洋  Ext.:24270,R,VDR-M0051-LCEC-0059
