,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CIC02-C5003,,,,,,B,CALCULATION SHEET FOR CABLE TUNNEL (CBT-5001) FOR STRUCTURE ON OTHER BOUNDED AREA,,,,,,,,,,,,,,,A,XF34-5000-003C,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-003C,CALCULATION SHEET FOR CABLE TUNNEL (CBT-5001) FOR STRUCTURE ON OTHER BOUNDED AREA,B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-C5003,陳博仁  Ext.:23341,CB-0317,A
1,TC0-1-CIC02-D5027,,,,,,B,電纜涵洞(CBT-5001)頂版平面圖(6) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(6),,,,,,,,,,,,,,,A,XF34-5000-027,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-027,電纜涵洞(CBT-5001)頂版平面圖(6) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(6),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5027,陳博仁  Ext.:23341,CB-0317,A
2,TC0-1-CIC02-D5028,,,,,,B,電纜涵洞(CBT-5001)頂版平面圖(7) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(7),,,,,,,,,,,,,,,A,XF34-5000-028,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-028,電纜涵洞(CBT-5001)頂版平面圖(7) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(7),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5028,陳博仁  Ext.:23341,CB-0317,A
3,TC0-1-CIC02-D5039,,,,,,B,電纜涵洞(CBT-5001)底版平面圖(6) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(6),,,,,,,,,,,,,,,A,XF34-5000-039,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-039,電纜涵洞(CBT-5001)底版平面圖(6) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(6),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5039,陳博仁  Ext.:23341,CB-0317,A
4,TC0-1-CIC02-D5040,,,,,,B,電纜涵洞(CBT-5001)底版平面圖(7) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(7),,,,,,,,,,,,,,,A,XF34-5000-040,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-040,電纜涵洞(CBT-5001)底版平面圖(7) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(7),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5040,陳博仁  Ext.:23341,CB-0317,A
5,TC0-1-CIC02-D5048,,,,,,B,電纜涵洞(CBT-5001)縱剖面總圖(3) CABLE TUNNEL (CBT-5001) SECTION PLAN (3),,,,,,,,,,,,,,,A,XF34-5000-048,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-048,電纜涵洞(CBT-5001)縱剖面總圖(3) CABLE TUNNEL (CBT-5001) SECTION PLAN (3),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5048,陳博仁  Ext.:23341,CB-0317,A
6,TC0-1-CIC02-D5049,,,,,,B,電纜涵洞(CBT-5001)縱剖面總圖(4) CABLE TUNNEL (CBT-5001) SECTION PLAN (4),,,,,,,,,,,,,,,A,XF34-5000-049,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-049,電纜涵洞(CBT-5001)縱剖面總圖(4) CABLE TUNNEL (CBT-5001) SECTION PLAN (4),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5049,陳博仁  Ext.:23341,CB-0317,A
7,TC0-1-CIC02-D5054,,,,,,B,電纜涵洞(CBT-5001)縱剖面圖(4) CABLE TUNNEL (CBT-5001) SECTION (4),,,,,,,,,,,,,,,A,XF34-5000-054,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-054,電纜涵洞(CBT-5001)縱剖面圖(4) CABLE TUNNEL (CBT-5001) SECTION (4),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5054,陳博仁  Ext.:23341,CB-0317,A
8,TC0-1-CIC02-D5055,,,,,,B,電纜涵洞(CBT-5001)縱剖面圖(5) CABLE TUNNEL (CBT-5001) SECTION (5),,,,,,,,,,,,,,,A,XF34-5000-055,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-055,電纜涵洞(CBT-5001)縱剖面圖(5) CABLE TUNNEL (CBT-5001) SECTION (5),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5055,陳博仁  Ext.:23341,CB-0317,A
9,TC0-1-CIC02-D5060,,,,,,B,電纜涵洞(CBT-5001)詳細圖與剖面圖(1) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (1),,,,,,,,,,,,,,,A,XF34-5000-060,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-060,電纜涵洞(CBT-5001)詳細圖與剖面圖(1) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (1),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5060,陳博仁  Ext.:23341,CB-0317,A
10,TC0-1-CIC02-D5061,,,,,,B,電纜涵洞(CBT-5001)詳細圖與剖面圖(2) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (2),,,,,,,,,,,,,,,A,XF34-5000-061,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-061,電纜涵洞(CBT-5001)詳細圖與剖面圖(2) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (2),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5061,陳博仁  Ext.:23341,CB-0317,A
11,TC0-1-CIC02-D5078,,,,,,B,電纜涵洞(CBT-5001)詳細圖與剖面圖(19) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (19),,,,,,,,,,,,,,,A,XF34-5000-078,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-078,電纜涵洞(CBT-5001)詳細圖與剖面圖(19) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (19),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5078,陳博仁  Ext.:23341,CB-0317,A
12,TC0-1-CIC02-D5097,,,,,,B,電纜涵洞(CBT-5001)詳細圖與剖面圖(38) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (38),,,,,,,,,,,,,,,A,XF34-5000-097,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-097,電纜涵洞(CBT-5001)詳細圖與剖面圖(38) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (38),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5097,陳博仁  Ext.:23341,CB-0317,A
13,TC0-1-CIC02-D5098,,,,,,B,電纜涵洞(CBT-5001)詳細圖與剖面圖(39) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (39),,,,,,,,,,,,,,,A,XF34-5000-098,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-098,電纜涵洞(CBT-5001)詳細圖與剖面圖(39) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (39),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5098,陳博仁  Ext.:23341,CB-0317,A
14,TC0-1-CIC02-D5099,,,,,,B,電纜涵洞(CBT-5001)詳細圖與剖面圖(40) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (40),,,,,,,,,,,,,,,A,XF34-5000-099,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-099,電纜涵洞(CBT-5001)詳細圖與剖面圖(40) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (40),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5099,陳博仁  Ext.:23341,CB-0317,A
15,TC0-1-CIC02-D5100,,,,,,B,電纜涵洞(CBT-5001)詳細圖與剖面圖(41) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (41),,,,,,,,,,,,,,,A,XF34-5000-100,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-100,電纜涵洞(CBT-5001)詳細圖與剖面圖(41) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (41),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5100,陳博仁  Ext.:23341,CB-0317,A
16,TC0-1-CIC02-D5101,,,,,,B,電纜涵洞(CBT-5001)詳細圖與剖面圖(42) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (42),,,,,,,,,,,,,,,A,XF34-5000-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-101,電纜涵洞(CBT-5001)詳細圖與剖面圖(42) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (42),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5101,陳博仁  Ext.:23341,CB-0317,A
17,TC0-1-CIC02-D5102,,,,,,B,電纜涵洞(CBT-5001)詳細圖與剖面圖(43) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (43),,,,,,,,,,,,,,,A,XF34-5000-102,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-102,電纜涵洞(CBT-5001)詳細圖與剖面圖(43) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (43),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5102,陳博仁  Ext.:23341,CB-0317,A
18,TC0-1-CIC02-D5103,,,,,,B,電纜涵洞(CBT-5001)詳細圖與剖面圖(44) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (44),,,,,,,,,,,,,,,A,XF34-5000-103,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0712,TPC-TC(C0)-CD-22-0712,IFA,2022/08/22,2022/07/22,XF34-5000-103,電纜涵洞(CBT-5001)詳細圖與剖面圖(44) CABLE TUNNEL (CBT-5001) DETAIL & SECTION (44),B,A,電纜涵洞(CBT-5001) - 廠區外 - 結構圖_RB,TC0-1-CIC02-D5103,陳博仁  Ext.:23341,CB-0317,A
