,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-AQA01-Q6004,,,,,,A,Equipment Quality Plan for 125 Vdc batteries,,,,,,,,,,,,,,,A,M0069-024,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1126,TPC-TC(C0)-CD-22-1126,IFA,2022/10/20,2022/09/20,M0069-024,Equipment Quality Plan for 125 Vdc batteries,A,A,Equipment Quality Plan for 125 Vdc batteries/125 Vdc battery chargers & DC distribution panel/120 Vac uninterruptible power supply system ,TC0-1-AQA01-Q6004,程正維  Ext.:28057,A,VDR-M0069-JENFORT-0003
1,TC0-1-AQA01-Q6005,,,,,,A,Equipmentl Quality Plan for 125 Vdc battery chargers & DC distribution panel,,,,,,,,,,,,,,,A,M0069-025,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1126,TPC-TC(C0)-CD-22-1126,IFA,2022/10/20,2022/09/20,M0069-025,Equipmentl Quality Plan for 125 Vdc battery chargers & DC distribution panel,A,A,Equipment Quality Plan for 125 Vdc batteries/125 Vdc battery chargers & DC distribution panel/120 Vac uninterruptible power supply system ,TC0-1-AQA01-Q6005,程正維  Ext.:28057,A,VDR-M0069-JENFORT-0003
2,TC0-1-AQA01-Q6006,,,,,,A,Equipment Quality Plan for 120 Vac uninterruptible power supply system,,,,,,,,,,,,,,,A,M0069-026,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1126,TPC-TC(C0)-CD-22-1126,IFA,2022/10/20,2022/09/20,M0069-026,Equipment Quality Plan for 120 Vac uninterruptible power supply system,A,A,Equipment Quality Plan for 125 Vdc batteries/125 Vdc battery chargers & DC distribution panel/120 Vac uninterruptible power supply system ,TC0-1-AQA01-Q6006,程正維  Ext.:28057,A,VDR-M0069-JENFORT-0003
