,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0470,IFV,2022/07/02,2022/06/02,XF51C-3200-201,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) GENERAL ARRANGEMENT GROUND FLOOR PLAN,X,,Demineralized Water Treatment Plant (BLD-3201) - General Arrangement_RX (IFV),TC0-1-AOC02-D6701,陳博仁  Ext.:23341,CB-0261,A
1,TPC-TC(C0)-CD-22-0470,IFV,2022/07/02,2022/06/02,XF51C-3200-202,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) GENERAL ARRANGEMENT SECOND FLOOR PLAN,X,,Demineralized Water Treatment Plant (BLD-3201) - General Arrangement_RX (IFV),TC0-1-AOC02-D6702,陳博仁  Ext.:23341,CB-0261,A
2,TPC-TC(C0)-CD-22-0470,IFV,2022/07/02,2022/06/02,XF51C-3200-203,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) GENERAL ARRANGEMENT ROOF PLAN,X,,Demineralized Water Treatment Plant (BLD-3201) - General Arrangement_RX (IFV),TC0-1-AOC02-D6703,陳博仁  Ext.:23341,CB-0261,A
3,TPC-TC(C0)-CD-22-0470,IFV,2022/07/02,2022/06/02,XF51C-3200-204,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) GENERAL ARRANGEMENT ELEVATIONS (1/2),X,,Demineralized Water Treatment Plant (BLD-3201) - General Arrangement_RX (IFV),TC0-1-AOC02-D6704,陳博仁  Ext.:23341,CB-0261,A
4,TPC-TC(C0)-CD-22-0470,IFV,2022/07/02,2022/06/02,XF51C-3200-205,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) GENERAL ARRANGEMENT ELEVATIONS (2/2),X,,Demineralized Water Treatment Plant (BLD-3201) - General Arrangement_RX (IFV),TC0-1-AOC02-D6705,陳博仁  Ext.:23341,CB-0261,A
5,TPC-TC(C0)-CD-22-0470,IFV,2022/07/02,2022/06/02,XF51C-3200-206,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) GENERAL ARRANGEMENT SECTIONS,X,,Demineralized Water Treatment Plant (BLD-3201) - General Arrangement_RX (IFV),TC0-1-AOC02-D6706,陳博仁  Ext.:23341,CB-0261,A
