,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-KEM02-A9087,,,,,,A,Lubricant List for Seawater Electrolysis System,,,,,,,,,,,,,,,A,F0001-9087,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1581,TPC-TC(C0)-CD-22-1581,IFA,2022/11/30,2022/10/31,F0001-9087,Lubricant List for Seawater Electrolysis System,A,A,Lubricant List for Seawater Electrolysis System,TC0-1-KEM02-A9087,張銘洋  Ext.:24270,I,VDR-F0001-KAL-0149
