,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-AEM02-D9118,,,,,,A,=C10/C20MVA01CM001 PLATFORM & LADDER DETAIL(1/4~4/4),,,,,,,,,,,,,,,A,M0040-CEAI-9118,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1322,TPC-TC(C0)-CD-22-1322,IFA,2022/11/11,2022/10/12,M0040-CEAI-9118,=C10/C20MVA01CM001 PLATFORM & LADDER DETAIL(1/4~4/4),A,A,=C10/C20MVA01CM001/002  PLATFORM & LADDER DETAIL(1/4~4/4),TC0-1-AEM02-D9118,張銘洋  Ext.:24270,R,VDR-M0040-CEAI-0021
1,TC0-1-AEM02-D9123,,,,,,A,=C10/C20MVA01CM002 PLATFORM & LADDER DETAIL(1/4~4/4),,,,,,,,,,,,,,,A,M0040-CEAI-9123,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1322,TPC-TC(C0)-CD-22-1322,IFA,2022/11/11,2022/10/12,M0040-CEAI-9123,=C10/C20MVA01CM002 PLATFORM & LADDER DETAIL(1/4~4/4),A,A,=C10/C20MVA01CM001/002  PLATFORM & LADDER DETAIL(1/4~4/4),TC0-1-AEM02-D9123,張銘洋  Ext.:24270,R,VDR-M0040-CEAI-0021
