,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CSC02-D3441,,,,,,B,PIPE RACK PR-3403 PILING PLAN,,,,,,,,,,,,,,,A,XF38A-340R-041,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0795,TPC-TC(C0)-CD-22-0795,IFA,2022/09/07,2022/08/08,XF38A-340R-041,PIPE RACK PR-3403 PILING PLAN,B,A,Pipe Rack PR-3403 Piling Plan_RB,TC0-1-CSC02-D3441,陳博仁  Ext.:23341,CB-0331,A
1,TC0-1-CSC02-C3441,,,,,,B,CALCULATION SHEET FOR PIPE RACK PR-3403 PILING,,,,,,,,,,,,,,,A,XF38A-340R-041C,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0795,TPC-TC(C0)-CD-22-0795,IFA,2022/09/07,2022/08/08,XF38A-340R-041C,CALCULATION SHEET FOR PIPE RACK PR-3403 PILING,B,A,Pipe Rack PR-3403 Piling Plan_RB,TC0-1-CSC02-C3441,陳博仁  Ext.:23341,CB-0331,A
