,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-FFD02-D5001,,,,,,D,FIRE FIGHTING SYSTEM P&ID FOR FIRE WATER LOOP SYSTEM (1/2),,,,,,,,,,,,,,,A,XG24-0000-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0163,TPC-TC(C0)-CD-22-0163,IFA,2022/04/04,2022/03/04,XG24-0000-001,FIRE FIGHTING SYSTEM P&ID FOR FIRE WATER LOOP SYSTEM (1/2),D,A,F/F P&ID CC#0,TC0-1-FFD02-D5001,施韋考  Ext.:26356,PP-0058,A
1,TC0-1-FFD02-D5002,,,,,,D,FIRE FIGHTING SYSTEM P&ID FOR FIRE WATER LOOP SYSTEM (2/2),,,,,,,,,,,,,,,A,XG24-0000-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0163,TPC-TC(C0)-CD-22-0163,IFA,2022/04/04,2022/03/04,XG24-0000-002,FIRE FIGHTING SYSTEM P&ID FOR FIRE WATER LOOP SYSTEM (2/2),D,A,F/F P&ID CC#0,TC0-1-FFD02-D5002,施韋考  Ext.:26356,PP-0058,A
2,TC0-1-FFD02-D5003,,,,,,D,FIRE FIGHTING SYSTEM P&ID FOR FIRE WATER PUMP,,,,,,,,,,,,,,,A,XG24-0000-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0163,TPC-TC(C0)-CD-22-0163,IFA,2022/04/04,2022/03/04,XG24-0000-003,FIRE FIGHTING SYSTEM P&ID FOR FIRE WATER PUMP,D,A,F/F P&ID CC#0,TC0-1-FFD02-D5003,施韋考  Ext.:26356,PP-0058,A
3,TC0-1-FFD02-D5004,,,,,,D,FIRE FIGHTING SYSTEM P&ID FOR GT TRANSFORMERS (1/2),,,,,,,,,,,,,,,A,XG24-0000-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0163,TPC-TC(C0)-CD-22-0163,IFA,2022/04/04,2022/03/04,XG24-0000-004,FIRE FIGHTING SYSTEM P&ID FOR GT TRANSFORMERS (1/2),D,A,F/F P&ID CC#0,TC0-1-FFD02-D5004,施韋考  Ext.:26356,PP-0058,A
4,TC0-1-FFD02-D5005,,,,,,D,FIRE FIGHTING SYSTEM P&ID FOR GT TRANSFORMERS (2/2),,,,,,,,,,,,,,,A,XG24-0000-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0163,TPC-TC(C0)-CD-22-0163,IFA,2022/04/04,2022/03/04,XG24-0000-005,FIRE FIGHTING SYSTEM P&ID FOR GT TRANSFORMERS (2/2),D,A,F/F P&ID CC#0,TC0-1-FFD02-D5005,施韋考  Ext.:26356,PP-0058,A
5,TC0-1-FFD02-D5006,,,,,,D,FIRE FIGHTING SYSTEM P&ID FOR ST TRANSFORMERS,,,,,,,,,,,,,,,A,XG24-0000-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0163,TPC-TC(C0)-CD-22-0163,IFA,2022/04/04,2022/03/04,XG24-0000-006,FIRE FIGHTING SYSTEM P&ID FOR ST TRANSFORMERS,D,A,F/F P&ID CC#0,TC0-1-FFD02-D5006,施韋考  Ext.:26356,PP-0058,A
6,TC0-1-FFD02-D5007,,,,,,D,FIRE FIGHTING SYSTEM P&ID FOR CABLE TUNNEL (1/5),,,,,,,,,,,,,,,A,XG24-0000-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0163,TPC-TC(C0)-CD-22-0163,IFA,2022/04/04,2022/03/04,XG24-0000-007,FIRE FIGHTING SYSTEM P&ID FOR CABLE TUNNEL (1/5),D,A,F/F P&ID CC#0,TC0-1-FFD02-D5007,施韋考  Ext.:26356,PP-0058,A
7,TC0-1-FFD02-D5008,,,,,,D,FIRE FIGHTING SYSTEM P&ID FOR CABLE TUNNEL (2/5),,,,,,,,,,,,,,,A,XG24-0000-018,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0163,TPC-TC(C0)-CD-22-0163,IFA,2022/04/04,2022/03/04,XG24-0000-018,FIRE FIGHTING SYSTEM P&ID FOR CABLE TUNNEL (2/5),D,A,F/F P&ID CC#0,TC0-1-FFD02-D5008,施韋考  Ext.:26356,PP-0058,A
8,TC0-1-FFD02-D5009,,,,,,D,FIRE FIGHTING SYSTEM P&ID FOR CABLE TUNNEL (3/5),,,,,,,,,,,,,,,A,XG24-0000-019,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0163,TPC-TC(C0)-CD-22-0163,IFA,2022/04/04,2022/03/04,XG24-0000-019,FIRE FIGHTING SYSTEM P&ID FOR CABLE TUNNEL (3/5),D,A,F/F P&ID CC#0,TC0-1-FFD02-D5009,施韋考  Ext.:26356,PP-0058,A
9,TC0-1-FFD02-D5010,,,,,,D,FIRE FIGHTING SYSTEM P&ID FOR CABLE TUNNEL (4/5),,,,,,,,,,,,,,,A,XG24-0000-020,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0163,TPC-TC(C0)-CD-22-0163,IFA,2022/04/04,2022/03/04,XG24-0000-020,FIRE FIGHTING SYSTEM P&ID FOR CABLE TUNNEL (4/5),D,A,F/F P&ID CC#0,TC0-1-FFD02-D5010,施韋考  Ext.:26356,PP-0058,A
