,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO
0,TC0-1-III02-S5009,,,,,,A,Instrument Specification of Pressure and Differential Pressure Gauge,,,,,,,,,,,,,,,A,XH61A-IE3A001-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0054,TPC-TC(C0)-CD-22-0054,IFA,2022/02/18,2022/01/18,XH61A-IE3A001-001,Instrument Specification of Pressure and Differential Pressure Gauge,A,A,Instrument Specification of Pressure and Differential Pressure Gauge,TC0-1-III02-S5009,王鵬豪  Ext.:25199,IN-0064
