,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-III02-D3186,,,,,,B,Field Instrument Cable Way and Wiring Layout of Fire Water and Raw Water Pump House (1/3),,,,,,,,,,,,,,,A,XH51-4400-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1530,TPC-TC(C0)-CD-22-1530,IFA,2022/11/26,2022/10/27,XH51-4400-001,Field Instrument Cable Way and Wiring Layout of Fire Water and Raw Water Pump House (1/3),B,A,Field Instrument Cable Way and Wiring Layout of Fire Water and Raw Water Pump House (1 of 3),TC0-1-III02-D3186,王鵬豪  Ext.:25199,IN-0293,A
1,TC0-1-III02-D3187,,,,,,B,Field Instrument Cable Way and Wiring Layout of Fire Water and Raw Water Pump House (2/3),,,,,,,,,,,,,,,A,XH51-4400-002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1530,TPC-TC(C0)-CD-22-1530,IFA,2022/11/26,2022/10/27,XH51-4400-002,Field Instrument Cable Way and Wiring Layout of Fire Water and Raw Water Pump House (2/3),B,A,Field Instrument Cable Way and Wiring Layout of Fire Water and Raw Water Pump House (1 of 3),TC0-1-III02-D3187,王鵬豪  Ext.:25199,IN-0293,A
2,TC0-1-III02-D3188,,,,,,A,Field Instrument Cable Way and Wiring Layout of Fire Water and Raw Water Pump House (3/3),,,,,,,,,,,,,,,A,XH51-4400-003,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1530,TPC-TC(C0)-CD-22-1530,IFA,2022/11/26,2022/10/27,XH51-4400-003,Field Instrument Cable Way and Wiring Layout of Fire Water and Raw Water Pump House (3/3),A,A,Field Instrument Cable Way and Wiring Layout of Fire Water and Raw Water Pump House (1 of 3),TC0-1-III02-D3188,王鵬豪  Ext.:25199,IN-0293,A
