,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-FCM02-D6054,,,,,,A,中央控制大樓廣播系統昇位圖,,,,,,,,,,,,,,,A,M0001-6033,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0827,TPC-TC(C0)-CD-22-0827,IFA,2022/09/09,2022/08/10,M0001-6033,中央控制大樓廣播系統昇位圖,A,A,中央控制大樓廣播系統昇位圖/平面圖,TC0-1-FCM02-D6054,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0060
1,TC0-1-FCM02-D6055,,,,,,A,中央控制大樓廣播系統平面圖,,,,,,,,,,,,,,,A,M0001-6034,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0827,TPC-TC(C0)-CD-22-0827,IFA,2022/09/09,2022/08/10,M0001-6034,中央控制大樓廣播系統平面圖,A,A,中央控制大樓廣播系統昇位圖/平面圖,TC0-1-FCM02-D6055,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0060
