,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0953,IFA,2022/09/28,2022/08/29,XH41-SEH0-001,Control Room Arrangement of Seawater Electrolysis House EER,A,A,Control Room Arrangement of Seawater Electrolysis House EER...etc,TC0-1-IAI02-D5041,王鵬豪  Ext.:25199,IN-0243,A
1,TPC-TC(C0)-CD-22-0953,IFA,2022/09/28,2022/08/29,XH42-SEH0-001,Control Room Wiring and Cable Tray Layout for Seawater Electrolysis House,A,A,Control Room Arrangement of Seawater Electrolysis House EER...etc,TC0-1-ICI02-D5041,王鵬豪  Ext.:25199,IN-0243,A
2,TPC-TC(C0)-CD-22-0953,IFA,2022/09/28,2022/08/29,XH42-SEH0-101,Control Room Wiring of Floor Opening for Seawater Electrolysis House,A,A,Control Room Arrangement of Seawater Electrolysis House EER...etc,TC0-1-ICI02-D5042,王鵬豪  Ext.:25199,IN-0243,A
