,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0593,IFA,2022/08/04,2022/07/04,XK31C-0FPH0-001,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR RAW WATER & FIRE WATER PUMP HOUSE (1/2),A,A,Cable tray layout for RW & FWP_RA,TC0-1-ERE02-D5252,程正維  Ext.:28057,EE-0186,A
1,TPC-TC(C0)-CD-22-0593,IFA,2022/08/04,2022/07/04,XK31C-0FPH0-002,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR RAW WATER & FIRE WATER PUMP HOUSE (2/2),A,A,Cable tray layout for RW & FWP_RA,TC0-1-ERE02-D5253,程正維  Ext.:28057,EE-0186,A
