,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TC0-1-KDM02-S0015,,,,,,C,DWTP  Technical Data Sheet - Portion B (Att. 4-18)  for DWTS,,,,,,,,,,,,,,,A,F0002-TSK-9015,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0608,TPC-TC(C0)-CD-22-0608,IFA,2022/08/06,2022/07/06,F0002-TSK-9015,DWTP  Technical Data Sheet - Portion B (Att. 4-18)  for DWTS,C,A,DWTP  Technical Data Sheet - Portion B (Att. 4-18)  for DWTS,TC0-1-KDM02-S0015,蕭舜予  Ext.:22121 ,R
