,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0396,IFC,2022/06/13,2022/05/13,XB32-3200-001,"GENERAL ARRANGEMENT FOR DEMINERALIZED & RECOVERY WATER SYSTEM, AMMONIA STOARGE WAREHOUSE, LUBE OIL STORAGE AREA, AND GT SPRAY WATER SYSTEM. (1/3)",0,C,General arrangement drawing(Area 3200),TC0-1-AAD02-D5014,施韋考  Ext.:26356,PP-0089,A
1,TPC-TC(C0)-CD-22-0396,IFC,2022/06/13,2022/05/13,XB32-3200-002,"GENERAL ARRANGEMENT FOR DEMINERALIZED & RECOVERY WATER SYSTEM, AMMONIA STOARGE WAREHOUSE, LUBE OIL STORAGE AREA, AND GT SPRAY WATER SYSTEM. (2/3)",0,C,General arrangement drawing(Area 3200),TC0-1-AAD02-D5015,施韋考  Ext.:26356,PP-0089,A
