,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ERE02-D5001,,,,,,A,ELECTRICAL POWER SYSTEM LEGEND AND SYMBOLS,,,,,,,,,,,,,,,A,XK41A-00000-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0176,TPC-TC(C0)-CD-22-0176,IFA,2022/04/10,2022/03/10,XK41A-00000-001,ELECTRICAL POWER SYSTEM LEGEND AND SYMBOLS,A,A,ELECTRICAL POWER SYSTEM LEGEND AND GENERAL NOTES& ELECTRICAL CABLE TRAY LAYOUT FOR PIPE RACK,TC0-1-ERE02-D5001,程正維  Ext.:28057,EE-0053,A
1,TC0-1-ERE02-D5002,,,,,,A,ELECTRICAL POWER SYSTEM GENERAL NOTES,,,,,,,,,,,,,,,A,XK41A-00000-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0176,TPC-TC(C0)-CD-22-0176,IFA,2022/04/10,2022/03/10,XK41A-00000-002,ELECTRICAL POWER SYSTEM GENERAL NOTES,A,A,ELECTRICAL POWER SYSTEM LEGEND AND GENERAL NOTES& ELECTRICAL CABLE TRAY LAYOUT FOR PIPE RACK,TC0-1-ERE02-D5002,程正維  Ext.:28057,EE-0053,A
2,TC0-1-ERE02-D5601,,,,,,A,DRAWING INDEX OF ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR OVERHEAD,,,,,,,,,,,,,,,A,XK41C-0KEY0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0176,TPC-TC(C0)-CD-22-0176,IFA,2022/04/10,2022/03/10,XK41C-0KEY0-001,DRAWING INDEX OF ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR OVERHEAD,A,A,ELECTRICAL POWER SYSTEM LEGEND AND GENERAL NOTES& ELECTRICAL CABLE TRAY LAYOUT FOR PIPE RACK,TC0-1-ERE02-D5601,程正維  Ext.:28057,EE-0053,A
3,TC0-1-ERE02-D5731,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR PIPE RACK (1/20),,,,,,,,,,,,,,,A,XK41C-0PPR0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0176,TPC-TC(C0)-CD-22-0176,IFA,2022/04/10,2022/03/10,XK41C-0PPR0-001,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR PIPE RACK (1/20),A,A,ELECTRICAL POWER SYSTEM LEGEND AND GENERAL NOTES& ELECTRICAL CABLE TRAY LAYOUT FOR PIPE RACK,TC0-1-ERE02-D5731,程正維  Ext.:28057,EE-0053,A
4,TC0-1-ERE02-D5732,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR PIPE RACK (2/20),,,,,,,,,,,,,,,A,XK41C-0PPR0-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0176,TPC-TC(C0)-CD-22-0176,IFA,2022/04/10,2022/03/10,XK41C-0PPR0-002,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR PIPE RACK (2/20),A,A,ELECTRICAL POWER SYSTEM LEGEND AND GENERAL NOTES& ELECTRICAL CABLE TRAY LAYOUT FOR PIPE RACK,TC0-1-ERE02-D5732,程正維  Ext.:28057,EE-0053,A
5,TC0-1-ERE02-D5733,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR PIPE RACK (3/20),,,,,,,,,,,,,,,A,XK41C-0PPR0-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0176,TPC-TC(C0)-CD-22-0176,IFA,2022/04/10,2022/03/10,XK41C-0PPR0-003,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR PIPE RACK (3/20),A,A,ELECTRICAL POWER SYSTEM LEGEND AND GENERAL NOTES& ELECTRICAL CABLE TRAY LAYOUT FOR PIPE RACK,TC0-1-ERE02-D5733,程正維  Ext.:28057,EE-0053,A
6,TC0-1-ERE02-D5734,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR PIPE RACK (4/20),,,,,,,,,,,,,,,A,XK41C-0PPR0-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0176,TPC-TC(C0)-CD-22-0176,IFA,2022/04/10,2022/03/10,XK41C-0PPR0-004,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR PIPE RACK (4/20),A,A,ELECTRICAL POWER SYSTEM LEGEND AND GENERAL NOTES& ELECTRICAL CABLE TRAY LAYOUT FOR PIPE RACK,TC0-1-ERE02-D5734,程正維  Ext.:28057,EE-0053,A
7,TC0-1-ERE02-D5735,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR PIPE RACK (5/20),,,,,,,,,,,,,,,A,XK41C-0PPR0-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0176,TPC-TC(C0)-CD-22-0176,IFA,2022/04/10,2022/03/10,XK41C-0PPR0-005,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR PIPE RACK (5/20),A,A,ELECTRICAL POWER SYSTEM LEGEND AND GENERAL NOTES& ELECTRICAL CABLE TRAY LAYOUT FOR PIPE RACK,TC0-1-ERE02-D5735,程正維  Ext.:28057,EE-0053,A
8,TC0-1-ERE02-D5736,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR PIPE RACK (6/20),,,,,,,,,,,,,,,A,XK41C-0PPR0-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0176,TPC-TC(C0)-CD-22-0176,IFA,2022/04/10,2022/03/10,XK41C-0PPR0-006,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR PIPE RACK (6/20),A,A,ELECTRICAL POWER SYSTEM LEGEND AND GENERAL NOTES& ELECTRICAL CABLE TRAY LAYOUT FOR PIPE RACK,TC0-1-ERE02-D5736,程正維  Ext.:28057,EE-0053,A
9,TC0-1-ERE02-D5737,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR PIPE RACK (7/20),,,,,,,,,,,,,,,A,XK41C-0PPR0-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0176,TPC-TC(C0)-CD-22-0176,IFA,2022/04/10,2022/03/10,XK41C-0PPR0-007,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR PIPE RACK (7/20),A,A,ELECTRICAL POWER SYSTEM LEGEND AND GENERAL NOTES& ELECTRICAL CABLE TRAY LAYOUT FOR PIPE RACK,TC0-1-ERE02-D5737,程正維  Ext.:28057,EE-0053,A
