,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-UMM02-D9533,,,,,,A,主控制大樓客貨用兼行動不便者使用/客用兼行動不便者使用電梯系統單線圖Single Line Diagram Elevator for Main Control Building,,,,,,,,,,,,,,,A,M0037-Pacific-9533,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1329,TPC-TC(C0)-CD-22-1329,IFA,2022/11/12,2022/10/13,M0037-Pacific-9533,主控制大樓客貨用兼行動不便者使用/客用兼行動不便者使用電梯系統單線圖Single Line Diagram Elevator for Main Control Building,A,A,"Single Line Diagram, Electrical Wiring /Schematic /Logic /Connection Diagrams, Junction box and Panel General Drawing Elevator for Main Control Building",TC0-1-UMM02-D9533,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0019
1,TC0-1-UMM02-D9534,,,,,,A,主控制大樓客貨用兼行動不便者使用/客用兼行動不便者使用電梯電氣接線 /原理 /邏輯 /連接圖Electrical Wiring /Schematic /Logic /Connection Diagrams Elevator for Main Control Building,,,,,,,,,,,,,,,A,M0037-Pacific-9534,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1329,TPC-TC(C0)-CD-22-1329,IFA,2022/11/12,2022/10/13,M0037-Pacific-9534,主控制大樓客貨用兼行動不便者使用/客用兼行動不便者使用電梯電氣接線 /原理 /邏輯 /連接圖Electrical Wiring /Schematic /Logic /Connection Diagrams Elevator for Main Control Building,A,A,"Single Line Diagram, Electrical Wiring /Schematic /Logic /Connection Diagrams, Junction box and Panel General Drawing Elevator for Main Control Building",TC0-1-UMM02-D9534,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0019
2,TC0-1-UMM02-D9537,,,,,,A,主控制大樓客貨用兼行動不便者使用/客用兼行動不便者使用電梯接線箱及盤體圖 Junction box and Panel General Drawing Elevator for Main Control Building,,,,,,,,,,,,,,,A,M0037-Pacific-9537,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1329,TPC-TC(C0)-CD-22-1329,IFA,2022/11/12,2022/10/13,M0037-Pacific-9537,主控制大樓客貨用兼行動不便者使用/客用兼行動不便者使用電梯接線箱及盤體圖 Junction box and Panel General Drawing Elevator for Main Control Building,A,A,"Single Line Diagram, Electrical Wiring /Schematic /Logic /Connection Diagrams, Junction box and Panel General Drawing Elevator for Main Control Building",TC0-1-UMM02-D9537,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0019
