,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0469,IFV,2022/07/02,2022/06/02,XF51C-3100-501,WASTEWATER TREATMENT PLANT (BLD-3106) GENERAL ARRANGEMENT BASEMENT FLOOR PLAN,X,,Wastewater Treatment Plant (BLD-3106) - General Arrangement_RX (IFV),TC0-1-AOC02-D8051,陳博仁  Ext.:23341,CB-0260,A
1,TPC-TC(C0)-CD-22-0469,IFV,2022/07/02,2022/06/02,XF51C-3100-502,WASTEWATER TREATMENT PLANT (BLD-3106) GENERAL ARRANGEMENT GROUND FLOOR PLAN,X,,Wastewater Treatment Plant (BLD-3106) - General Arrangement_RX (IFV),TC0-1-AOC02-D8052,陳博仁  Ext.:23341,CB-0260,A
2,TPC-TC(C0)-CD-22-0469,IFV,2022/07/02,2022/06/02,XF51C-3100-503,WASTEWATER TREATMENT PLANT (BLD-3106) GENERAL ARRANGEMENT SECOND FLOOR PLAN,X,,Wastewater Treatment Plant (BLD-3106) - General Arrangement_RX (IFV),TC0-1-AOC02-D8053,陳博仁  Ext.:23341,CB-0260,A
3,TPC-TC(C0)-CD-22-0469,IFV,2022/07/02,2022/06/02,XF51C-3100-504,WASTEWATER TREATMENT PLANT (BLD-3106) GENERAL ARRANGEMENT THIRD AND ROOF FLOOR PLAN,X,,Wastewater Treatment Plant (BLD-3106) - General Arrangement_RX (IFV),TC0-1-AOC02-D8054,陳博仁  Ext.:23341,CB-0260,A
4,TPC-TC(C0)-CD-22-0469,IFV,2022/07/02,2022/06/02,XF51C-3100-505,WASTEWATER TREATMENT PLANT (BLD-3106) GENERAL ARRANGEMENT ELEVATIONS (1/2),X,,Wastewater Treatment Plant (BLD-3106) - General Arrangement_RX (IFV),TC0-1-AOC02-D8055,陳博仁  Ext.:23341,CB-0260,A
5,TPC-TC(C0)-CD-22-0469,IFV,2022/07/02,2022/06/02,XF51C-3100-506,WASTEWATER TREATMENT PLANT (BLD-3106) GENERAL ARRANGEMENT ELEVATIONS (2/2),X,,Wastewater Treatment Plant (BLD-3106) - General Arrangement_RX (IFV),TC0-1-AOC02-D8056,陳博仁  Ext.:23341,CB-0260,A
6,TPC-TC(C0)-CD-22-0469,IFV,2022/07/02,2022/06/02,XF51C-3100-507,WASTEWATER TREATMENT PLANT (BLD-3106) GENERAL ARRANGEMENT SECTIONS,X,,Wastewater Treatment Plant (BLD-3106) - General Arrangement_RX (IFV),TC0-1-AOC02-D8057,陳博仁  Ext.:23341,CB-0260,A
