,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-IAI02-D5031,,,,,,B,Control Room Arrangement of Emergency Diesel Generator EER,,,,,,,,,,,,,,,A,XH41-EDG0-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0710,TPC-TC(C0)-CD-22-0710,IFA,2022/08/22,2022/07/22,XH41-EDG0-001,Control Room Arrangement of Emergency Diesel Generator EER,B,A,Control Room Arrangement of Emergency Diesel Generator EER...etc,TC0-1-IAI02-D5031,王鵬豪  Ext.:25199,IN-0215,A
1,TC0-1-ICI02-D5031,,,,,,B,Control Room Wiring and Cable Tray Layout for Emergency Diesel Generator,,,,,,,,,,,,,,,A,XH42-EDG0-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0710,TPC-TC(C0)-CD-22-0710,IFA,2022/08/22,2022/07/22,XH42-EDG0-001,Control Room Wiring and Cable Tray Layout for Emergency Diesel Generator,B,A,Control Room Arrangement of Emergency Diesel Generator EER...etc,TC0-1-ICI02-D5031,王鵬豪  Ext.:25199,IN-0215,A
2,TC0-1-ICI02-D5032,,,,,,B,Control Room Wiring of Floor Opening for Emergency Diesel Generator,,,,,,,,,,,,,,,A,XH42-EDG0-101,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0710,TPC-TC(C0)-CD-22-0710,IFA,2022/08/22,2022/07/22,XH42-EDG0-101,Control Room Wiring of Floor Opening for Emergency Diesel Generator,B,A,Control Room Arrangement of Emergency Diesel Generator EER...etc,TC0-1-ICI02-D5032,王鵬豪  Ext.:25199,IN-0215,A
