,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-EKE02-A9011,,,,,,A,I/O Assignment for CDCS RTU,,,,,,,,,,,,,,,A,M0001-IA91.01-9011,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1243,TPC-TC(C0)-CD-22-1243,IFA,2022/11/02,2022/10/03,M0001-IA91.01-9011,I/O Assignment for CDCS RTU,A,A,I/O Assignment / I/O Mapping List for CDCS RTU ,TC0-1-EKE02-A9011,王鵬豪  Ext.:25199,R,VDR-M0001B-PQCLEAN-0021
1,TC0-1-EKE02-A9012,,,,,,A,I/O Mapping List for CDCS RTU,,,,,,,,,,,,,,,A,M0001-IA91.01-9012,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1243,TPC-TC(C0)-CD-22-1243,IFA,2022/11/02,2022/10/03,M0001-IA91.01-9012,I/O Mapping List for CDCS RTU,A,A,I/O Assignment / I/O Mapping List for CDCS RTU ,TC0-1-EKE02-A9012,王鵬豪  Ext.:25199,R,VDR-M0001B-PQCLEAN-0021
