,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-INE02-D5071,,,,,,A,NETWORK SYSTEM LAYOUT FOR DEMIN. WATER TREATMENT PLANT (1/2),,,,,,,,,,,,,,,A,XK71H-0DWT0-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1356,TPC-TC(C0)-CD-22-1356,IFA,2022/11/13,2022/10/14,XK71H-0DWT0-001,NETWORK SYSTEM LAYOUT FOR DEMIN. WATER TREATMENT PLANT (1/2),A,A,NETWORK SYSTEM LAYOUT FOR DEMIN. WATER TREATMENT PLANT,TC0-1-INE02-D5071,程正維  Ext.:28057,EE-0360,A
1,TC0-1-INE02-D5072,,,,,,A,NETWORK SYSTEM LAYOUT FOR DEMIN. WATER TREATMENT PLANT (2/2),,,,,,,,,,,,,,,A,XK71H-0DWT0-002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1356,TPC-TC(C0)-CD-22-1356,IFA,2022/11/13,2022/10/14,XK71H-0DWT0-002,NETWORK SYSTEM LAYOUT FOR DEMIN. WATER TREATMENT PLANT (2/2),A,A,NETWORK SYSTEM LAYOUT FOR DEMIN. WATER TREATMENT PLANT,TC0-1-INE02-D5072,程正維  Ext.:28057,EE-0360,A
