,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-UMM02-D9563,,,,,,A,觀景台電梯系統單線圖Single Line Diagram Elevator for Observation Deck at ST Building,,,,,,,,,,,,,,,A,M0037-Pacific-9563,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1335,TPC-TC(C0)-CD-22-1335,IFA,2022/11/12,2022/10/13,M0037-Pacific-9563,觀景台電梯系統單線圖Single Line Diagram Elevator for Observation Deck at ST Building,A,A,"Single Line Diagram, Electrical Wiring /Schematic /Logic /Connection Diagrams, Junction box and Panel General Drawing  Elevator for Observation Deck at ST Building",TC0-1-UMM02-D9563,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0025
1,TC0-1-UMM02-D9564,,,,,,A,觀景台電梯電氣接線 /原理 /邏輯 /連接圖Electrical Wiring /Schematic /Logic /Connection Diagrams Elevator for Observation Deck at ST Building,,,,,,,,,,,,,,,A,M0037-Pacific-9564,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1335,TPC-TC(C0)-CD-22-1335,IFA,2022/11/12,2022/10/13,M0037-Pacific-9564,觀景台電梯電氣接線 /原理 /邏輯 /連接圖Electrical Wiring /Schematic /Logic /Connection Diagrams Elevator for Observation Deck at ST Building,A,A,"Single Line Diagram, Electrical Wiring /Schematic /Logic /Connection Diagrams, Junction box and Panel General Drawing  Elevator for Observation Deck at ST Building",TC0-1-UMM02-D9564,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0025
2,TC0-1-UMM02-D9567,,,,,,A,觀景台電梯接線箱及盤體圖 Junction box and Panel General Drawing  Elevator for Observation Deck at ST Building,,,,,,,,,,,,,,,A,M0037-Pacific-9567,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1335,TPC-TC(C0)-CD-22-1335,IFA,2022/11/12,2022/10/13,M0037-Pacific-9567,觀景台電梯接線箱及盤體圖 Junction box and Panel General Drawing  Elevator for Observation Deck at ST Building,A,A,"Single Line Diagram, Electrical Wiring /Schematic /Logic /Connection Diagrams, Junction box and Panel General Drawing  Elevator for Observation Deck at ST Building",TC0-1-UMM02-D9567,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0025
