,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ERE02-D5402,,,,,,A,DRAWING INDEX OF ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (1/2),,,,,,,,,,,,,,,A,XK41A-0KEY0-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0437,TPC-TC(C0)-CD-22-0437,IFA,2022/06/26,2022/05/26,XK41A-0KEY0-002,DRAWING INDEX OF ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (1/2),A,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5402,程正維  Ext.:28057,EE-0157,A
1,TC0-1-ERE02-D5403,,,,,,A,DRAWING INDEX OF ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (2/2),,,,,,,,,,,,,,,A,XK41A-0KEY0-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0437,TPC-TC(C0)-CD-22-0437,IFA,2022/06/26,2022/05/26,XK41A-0KEY0-003,DRAWING INDEX OF ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (2/2),A,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5403,程正維  Ext.:28057,EE-0157,A
2,TC0-1-ERE02-D5404,,,,,,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (1/72),,,,,,,,,,,,,,,A,XK41A-0TNL0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0437,TPC-TC(C0)-CD-22-0437,IFA,2022/06/26,2022/05/26,XK41A-0TNL0-001,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (1/72),A,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5404,程正維  Ext.:28057,EE-0157,A
3,TC0-1-ERE02-D5405,,,,,,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (2/72),,,,,,,,,,,,,,,A,XK41A-0TNL0-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0437,TPC-TC(C0)-CD-22-0437,IFA,2022/06/26,2022/05/26,XK41A-0TNL0-002,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (2/72),A,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5405,程正維  Ext.:28057,EE-0157,A
4,TC0-1-ERE02-D5406,,,,,,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (3/72),,,,,,,,,,,,,,,A,XK41A-0TNL0-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0437,TPC-TC(C0)-CD-22-0437,IFA,2022/06/26,2022/05/26,XK41A-0TNL0-003,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (3/72),A,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5406,程正維  Ext.:28057,EE-0157,A
5,TC0-1-ERE02-D5407,,,,,,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (4/72),,,,,,,,,,,,,,,A,XK41A-0TNL0-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0437,TPC-TC(C0)-CD-22-0437,IFA,2022/06/26,2022/05/26,XK41A-0TNL0-004,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (4/72),A,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5407,程正維  Ext.:28057,EE-0157,A
6,TC0-1-ERE02-D5408,,,,,,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (5/72),,,,,,,,,,,,,,,A,XK41A-0TNL0-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0437,TPC-TC(C0)-CD-22-0437,IFA,2022/06/26,2022/05/26,XK41A-0TNL0-005,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (5/72),A,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5408,程正維  Ext.:28057,EE-0157,A
7,TC0-1-ERE02-D5409,,,,,,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (6/72),,,,,,,,,,,,,,,A,XK41A-0TNL0-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0437,TPC-TC(C0)-CD-22-0437,IFA,2022/06/26,2022/05/26,XK41A-0TNL0-006,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (6/72),A,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5409,程正維  Ext.:28057,EE-0157,A
8,TC0-1-ERE02-D5410,,,,,,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (7/72),,,,,,,,,,,,,,,A,XK41A-0TNL0-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0437,TPC-TC(C0)-CD-22-0437,IFA,2022/06/26,2022/05/26,XK41A-0TNL0-007,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (7/72),A,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5410,程正維  Ext.:28057,EE-0157,A
9,TC0-1-ERE02-D5411,,,,,,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (8/72),,,,,,,,,,,,,,,A,XK41A-0TNL0-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0437,TPC-TC(C0)-CD-22-0437,IFA,2022/06/26,2022/05/26,XK41A-0TNL0-008,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (8/72),A,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5411,程正維  Ext.:28057,EE-0157,A
