,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-EAE02-D5131,,,,,,A,PUBLIC ADDRESS SYSTEM LAYOUT FOR LUBE OIL SYSTEM AREA & AMONIAC STORAGE BUILDING,,,,,,,,,,,,,,,A,XK71B-0LOS0-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1465,TPC-TC(C0)-CD-22-1465,IFA,2022/11/23,2022/10/24,XK71B-0LOS0-001,PUBLIC ADDRESS SYSTEM LAYOUT FOR LUBE OIL SYSTEM AREA & AMONIAC STORAGE BUILDING,A,A,PA SYSTEM FOR LUBE OIL STORAGE AREA & AMONIAC,TC0-1-EAE02-D5131,程正維  Ext.:28057,EE-0387,A
1,TC0-1-EAE02-D5151,,,,,,A,PUBLIC ADDRESS SYSTEM LAYOUT FOR LUB OIL STORAGE WAREHOUSE,,,,,,,,,,,,,,,A,XK71B-0LWH0-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1465,TPC-TC(C0)-CD-22-1465,IFA,2022/11/23,2022/10/24,XK71B-0LWH0-001,PUBLIC ADDRESS SYSTEM LAYOUT FOR LUB OIL STORAGE WAREHOUSE,A,A,PA SYSTEM FOR LUBE OIL STORAGE AREA & AMONIAC,TC0-1-EAE02-D5151,程正維  Ext.:28057,EE-0387,A
