,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-UMM02-Z9535,,,,,,A,主控制大樓客貨用兼行動不便者使用/客用兼行動不便者使用電梯電纜及資料列表Electrical Cable List and Data Sheet Elevator for Main Control Building,,,,,,,,,,,,,,,A,M0037-Pacific-9535,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1336,TPC-TC(C0)-CD-22-1336,IFA,2022/11/12,2022/10/13,M0037-Pacific-9535,主控制大樓客貨用兼行動不便者使用/客用兼行動不便者使用電梯電纜及資料列表Electrical Cable List and Data Sheet Elevator for Main Control Building,A,A,"Electrical Cable List and Data Sheet Elevator for Main Control Building, Spares Warehouse, Gas Turbine Electrical Buildings, Electronical / Electronic Equipment Building, HRSG Building A/B, Viaduct Gallery at ST Building, Observation Deck at ST Building",TC0-1-UMM02-Z9535,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0027
1,TC0-1-UMM02-Z9540,,,,,,A,備品倉庫客貨用電梯電纜及資料列表Electrical Cable List and Data Sheet Elevator for Spares Warehouse,,,,,,,,,,,,,,,A,M0037-Pacific-9540,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1336,TPC-TC(C0)-CD-22-1336,IFA,2022/11/12,2022/10/13,M0037-Pacific-9540,備品倉庫客貨用電梯電纜及資料列表Electrical Cable List and Data Sheet Elevator for Spares Warehouse,A,A,"Electrical Cable List and Data Sheet Elevator for Main Control Building, Spares Warehouse, Gas Turbine Electrical Buildings, Electronical / Electronic Equipment Building, HRSG Building A/B, Viaduct Gallery at ST Building, Observation Deck at ST Building",TC0-1-UMM02-Z9540,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0027
2,TC0-1-UMM02-Z9545,,,,,,A,燃氣輪機電器室客貨用電梯電纜及資料列表 Electrical Cable List and Data Sheet Elevator for Gas Turbine Electrical Buildings,,,,,,,,,,,,,,,A,M0037-Pacific-9545,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1336,TPC-TC(C0)-CD-22-1336,IFA,2022/11/12,2022/10/13,M0037-Pacific-9545,燃氣輪機電器室客貨用電梯電纜及資料列表 Electrical Cable List and Data Sheet Elevator for Gas Turbine Electrical Buildings,A,A,"Electrical Cable List and Data Sheet Elevator for Main Control Building, Spares Warehouse, Gas Turbine Electrical Buildings, Electronical / Electronic Equipment Building, HRSG Building A/B, Viaduct Gallery at ST Building, Observation Deck at ST Building",TC0-1-UMM02-Z9545,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0027
3,TC0-1-UMM02-Z9550,,,,,,A,汽輪機電子設備大樓客貨用電梯電纜及資料列表Electrical Cable List and Data Sheet Elevator for Electronical / Electronic Equipment Building,,,,,,,,,,,,,,,A,M0037-Pacific-9550,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1336,TPC-TC(C0)-CD-22-1336,IFA,2022/11/12,2022/10/13,M0037-Pacific-9550,汽輪機電子設備大樓客貨用電梯電纜及資料列表Electrical Cable List and Data Sheet Elevator for Electronical / Electronic Equipment Building,A,A,"Electrical Cable List and Data Sheet Elevator for Main Control Building, Spares Warehouse, Gas Turbine Electrical Buildings, Electronical / Electronic Equipment Building, HRSG Building A/B, Viaduct Gallery at ST Building, Observation Deck at ST Building",TC0-1-UMM02-Z9550,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0027
4,TC0-1-UMM02-Z9555,,,,,,A,熱回收鍋爐房有機房客貨用 A/B 電梯電纜及資料列表Electrical Cable List and Data Sheet Elevator for HRSG Building A/B,,,,,,,,,,,,,,,A,M0037-Pacific-9555,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1336,TPC-TC(C0)-CD-22-1336,IFA,2022/11/12,2022/10/13,M0037-Pacific-9555,熱回收鍋爐房有機房客貨用 A/B 電梯電纜及資料列表Electrical Cable List and Data Sheet Elevator for HRSG Building A/B,A,A,"Electrical Cable List and Data Sheet Elevator for Main Control Building, Spares Warehouse, Gas Turbine Electrical Buildings, Electronical / Electronic Equipment Building, HRSG Building A/B, Viaduct Gallery at ST Building, Observation Deck at ST Building",TC0-1-UMM02-Z9555,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0027
5,TC0-1-UMM02-Z9560,,,,,,A,廊道電梯電纜及資料列表 Electrical Cable List and Data Sheet Elevator for Viaduct Gallery at ST Building,,,,,,,,,,,,,,,A,M0037-Pacific-9560,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1336,TPC-TC(C0)-CD-22-1336,IFA,2022/11/12,2022/10/13,M0037-Pacific-9560,廊道電梯電纜及資料列表 Electrical Cable List and Data Sheet Elevator for Viaduct Gallery at ST Building,A,A,"Electrical Cable List and Data Sheet Elevator for Main Control Building, Spares Warehouse, Gas Turbine Electrical Buildings, Electronical / Electronic Equipment Building, HRSG Building A/B, Viaduct Gallery at ST Building, Observation Deck at ST Building",TC0-1-UMM02-Z9560,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0027
6,TC0-1-UMM02-Z9565,,,,,,A,觀景台電梯電纜及資料列表 Electrical Cable List and Data Sheet Elevator for Observation Deck at ST Building,,,,,,,,,,,,,,,A,M0037-Pacific-9565,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1336,TPC-TC(C0)-CD-22-1336,IFA,2022/11/12,2022/10/13,M0037-Pacific-9565,觀景台電梯電纜及資料列表 Electrical Cable List and Data Sheet Elevator for Observation Deck at ST Building,A,A,"Electrical Cable List and Data Sheet Elevator for Main Control Building, Spares Warehouse, Gas Turbine Electrical Buildings, Electronical / Electronic Equipment Building, HRSG Building A/B, Viaduct Gallery at ST Building, Observation Deck at ST Building",TC0-1-UMM02-Z9565,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0027
