,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ENE02-D5441,,,,,,A,LIGHTNING PROTECTION LAYOUT FOR SEAWATER ELECTROLYSIS HOUSE (1/2),,,,,,,,,,,,,,,A,XK51A-0SEHL-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1224,TPC-TC(C0)-CD-22-1224,IFA,2022/10/30,2022/09/30,XK51A-0SEHL-001,LIGHTNING PROTECTION LAYOUT FOR SEAWATER ELECTROLYSIS HOUSE (1/2),A,A,LIGHTNING PROTECTION LAYOUT FOR SEAWATER ELECTROLYSIS HOUSE,TC0-1-ENE02-D5441,程正維  Ext.:28057,EE-0341,A
1,TC0-1-ENE02-D5442,,,,,,A,LIGHTNING PROTECTION LAYOUT FOR SEAWATER ELECTROLYSIS HOUSE (2/2),,,,,,,,,,,,,,,A,XK51A-0SEHL-002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1224,TPC-TC(C0)-CD-22-1224,IFA,2022/10/30,2022/09/30,XK51A-0SEHL-002,LIGHTNING PROTECTION LAYOUT FOR SEAWATER ELECTROLYSIS HOUSE (2/2),A,A,LIGHTNING PROTECTION LAYOUT FOR SEAWATER ELECTROLYSIS HOUSE,TC0-1-ENE02-D5442,程正維  Ext.:28057,EE-0341,A
2,TC0-1-ENE02-D5443,,,,,,A,LIGHTNING PROTECTION LAYOUT FOR SEAWATER ELECTROLYSIS HOUSE ELEVATION,,,,,,,,,,,,,,,A,XK51A-0SEHL-003,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1224,TPC-TC(C0)-CD-22-1224,IFA,2022/10/30,2022/09/30,XK51A-0SEHL-003,LIGHTNING PROTECTION LAYOUT FOR SEAWATER ELECTROLYSIS HOUSE ELEVATION,A,A,LIGHTNING PROTECTION LAYOUT FOR SEAWATER ELECTROLYSIS HOUSE,TC0-1-ENE02-D5443,程正維  Ext.:28057,EE-0341,A
