,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CSC02-D3282,,,,,,A,PIPE RACK PR-3205 FOUNDATION PLAN,,,,,,,,,,,,,,,A,XF38A-320R-082,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0988,TPC-TC(C0)-CD-22-0988,IFA,2022/10/01,2022/09/02,XF38A-320R-082,PIPE RACK PR-3205 FOUNDATION PLAN,A,A,Pipe Rack PR-3205 - Structure_RA,TC0-1-CSC02-D3282,陳博仁  Ext.:23341,CB-0371,A
1,TC0-1-CSC02-D3283,,,,,,A,PIPE RACK PR-3205 FOUNDATION SECTION AND DETAILS (1),,,,,,,,,,,,,,,A,XF38A-320R-083,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0988,TPC-TC(C0)-CD-22-0988,IFA,2022/10/01,2022/09/02,XF38A-320R-083,PIPE RACK PR-3205 FOUNDATION SECTION AND DETAILS (1),A,A,Pipe Rack PR-3205 - Structure_RA,TC0-1-CSC02-D3283,陳博仁  Ext.:23341,CB-0371,A
2,TC0-1-CSC02-D3284,,,,,,A,PIPE RACK PR-3205 FOUNDATION SECTION AND DETAILS (2),,,,,,,,,,,,,,,A,XF38A-320R-084,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0988,TPC-TC(C0)-CD-22-0988,IFA,2022/10/01,2022/09/02,XF38A-320R-084,PIPE RACK PR-3205 FOUNDATION SECTION AND DETAILS (2),A,A,Pipe Rack PR-3205 - Structure_RA,TC0-1-CSC02-D3284,陳博仁  Ext.:23341,CB-0371,A
3,TC0-1-SSC02-D3281,,,,,,A,PIPE RACK PR-3205 PLAN (1),,,,,,,,,,,,,,,A,XF41A-320R-081,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0988,TPC-TC(C0)-CD-22-0988,IFA,2022/10/01,2022/09/02,XF41A-320R-081,PIPE RACK PR-3205 PLAN (1),A,A,Pipe Rack PR-3205 - Structure_RA,TC0-1-SSC02-D3281,陳博仁  Ext.:23341,CB-0371,A
4,TC0-1-SSC02-C3281,,,,,,A,CALCULATION SHEET FOR PIPE RACK PR-3205,,,,,,,,,,,,,,,A,XF41A-320R-081C,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0988,TPC-TC(C0)-CD-22-0988,IFA,2022/10/01,2022/09/02,XF41A-320R-081C,CALCULATION SHEET FOR PIPE RACK PR-3205,A,A,Pipe Rack PR-3205 - Structure_RA,TC0-1-SSC02-C3281,陳博仁  Ext.:23341,CB-0371,A
5,TC0-1-SSC02-D3282,,,,,,A,PIPE RACK PR-3205 PLAN (2),,,,,,,,,,,,,,,A,XF41A-320R-082,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0988,TPC-TC(C0)-CD-22-0988,IFA,2022/10/01,2022/09/02,XF41A-320R-082,PIPE RACK PR-3205 PLAN (2),A,A,Pipe Rack PR-3205 - Structure_RA,TC0-1-SSC02-D3282,陳博仁  Ext.:23341,CB-0371,A
6,TC0-1-SSC02-D3283,,,,,,A,PIPE RACK PR-3205 ELEVATION (1),,,,,,,,,,,,,,,A,XF41A-320R-083,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0988,TPC-TC(C0)-CD-22-0988,IFA,2022/10/01,2022/09/02,XF41A-320R-083,PIPE RACK PR-3205 ELEVATION (1),A,A,Pipe Rack PR-3205 - Structure_RA,TC0-1-SSC02-D3283,陳博仁  Ext.:23341,CB-0371,A
7,TC0-1-SSC02-D3284,,,,,,A,PIPE RACK PR-3205 ELEVATION (2),,,,,,,,,,,,,,,A,XF41A-320R-084,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0988,TPC-TC(C0)-CD-22-0988,IFA,2022/10/01,2022/09/02,XF41A-320R-084,PIPE RACK PR-3205 ELEVATION (2),A,A,Pipe Rack PR-3205 - Structure_RA,TC0-1-SSC02-D3284,陳博仁  Ext.:23341,CB-0371,A
8,TC0-1-SSC02-D3285,,,,,,A,PIPE RACK PR-3205 SECTION AND DETAILS (1),,,,,,,,,,,,,,,A,XF41A-320R-085,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0988,TPC-TC(C0)-CD-22-0988,IFA,2022/10/01,2022/09/02,XF41A-320R-085,PIPE RACK PR-3205 SECTION AND DETAILS (1),A,A,Pipe Rack PR-3205 - Structure_RA,TC0-1-SSC02-D3285,陳博仁  Ext.:23341,CB-0371,A
9,TC0-1-SSC02-D3286,,,,,,A,PIPE RACK PR-3205 SECTION AND DETAILS (2),,,,,,,,,,,,,,,A,XF41A-320R-086,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0988,TPC-TC(C0)-CD-22-0988,IFA,2022/10/01,2022/09/02,XF41A-320R-086,PIPE RACK PR-3205 SECTION AND DETAILS (2),A,A,Pipe Rack PR-3205 - Structure_RA,TC0-1-SSC02-D3286,陳博仁  Ext.:23341,CB-0371,A
