,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-SQC02-D4402,,,,,,A,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) FOUNDATION PLAN,,,,,,,,,,,,,,,A,XF42G-4400-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1505,TPC-TC(C0)-CD-22-1505,IFA,2022/11/24,2022/10/25,XF42G-4400-002,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) FOUNDATION PLAN,A,A,Fire Water & Raw Water Pump House (BLD-4401) - Structure_RA,TC0-1-SQC02-D4402,陳博仁  Ext.:23341,CB-0481,A
1,TC0-1-SQC02-C4402,,,,,,A,CALCULATION SHEET FOR FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) FOUNDATION AND STRUCTURE,,,,,,,,,,,,,,,A,XF42G-4400-002C,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1505,TPC-TC(C0)-CD-22-1505,IFA,2022/11/24,2022/10/25,XF42G-4400-002C,CALCULATION SHEET FOR FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) FOUNDATION AND STRUCTURE,A,A,Fire Water & Raw Water Pump House (BLD-4401) - Structure_RA,TC0-1-SQC02-C4402,陳博仁  Ext.:23341,CB-0481,A
2,TC0-1-SQC02-D4403,,,,,,A,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) STRUCTURE PLAN & ELEV. VIEW (1),,,,,,,,,,,,,,,A,XF42G-4400-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1505,TPC-TC(C0)-CD-22-1505,IFA,2022/11/24,2022/10/25,XF42G-4400-003,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) STRUCTURE PLAN & ELEV. VIEW (1),A,A,Fire Water & Raw Water Pump House (BLD-4401) - Structure_RA,TC0-1-SQC02-D4403,陳博仁  Ext.:23341,CB-0481,A
3,TC0-1-SQC02-D4404,,,,,,A,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) STRUCTURE PLAN & ELEV. VIEW (2),,,,,,,,,,,,,,,A,XF42G-4400-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1505,TPC-TC(C0)-CD-22-1505,IFA,2022/11/24,2022/10/25,XF42G-4400-004,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) STRUCTURE PLAN & ELEV. VIEW (2),A,A,Fire Water & Raw Water Pump House (BLD-4401) - Structure_RA,TC0-1-SQC02-D4404,陳博仁  Ext.:23341,CB-0481,A
4,TC0-1-SQC02-D4405,,,,,,A,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) STRUCTURE PLAN & ELEV. VIEW (3),,,,,,,,,,,,,,,A,XF42G-4400-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1505,TPC-TC(C0)-CD-22-1505,IFA,2022/11/24,2022/10/25,XF42G-4400-005,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) STRUCTURE PLAN & ELEV. VIEW (3),A,A,Fire Water & Raw Water Pump House (BLD-4401) - Structure_RA,TC0-1-SQC02-D4405,陳博仁  Ext.:23341,CB-0481,A
5,TC0-1-SQC02-D4406,,,,,,A,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) STRUCTURE PLAN & ELEV. VIEW (4),,,,,,,,,,,,,,,A,XF42G-4400-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1505,TPC-TC(C0)-CD-22-1505,IFA,2022/11/24,2022/10/25,XF42G-4400-006,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) STRUCTURE PLAN & ELEV. VIEW (4),A,A,Fire Water & Raw Water Pump House (BLD-4401) - Structure_RA,TC0-1-SQC02-D4406,陳博仁  Ext.:23341,CB-0481,A
6,TC0-1-SQC02-D4407,,,,,,A,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) STRUCTURE PLAN & ELEV. VIEW (5),,,,,,,,,,,,,,,A,XF42G-4400-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1505,TPC-TC(C0)-CD-22-1505,IFA,2022/11/24,2022/10/25,XF42G-4400-007,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) STRUCTURE PLAN & ELEV. VIEW (5),A,A,Fire Water & Raw Water Pump House (BLD-4401) - Structure_RA,TC0-1-SQC02-D4407,陳博仁  Ext.:23341,CB-0481,A
7,TC0-1-SQC02-D4408,,,,,,A,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) STRUCTURE PLAN & ELEV. VIEW (6),,,,,,,,,,,,,,,A,XF42G-4400-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1505,TPC-TC(C0)-CD-22-1505,IFA,2022/11/24,2022/10/25,XF42G-4400-008,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) STRUCTURE PLAN & ELEV. VIEW (6),A,A,Fire Water & Raw Water Pump House (BLD-4401) - Structure_RA,TC0-1-SQC02-D4408,陳博仁  Ext.:23341,CB-0481,A
8,TC0-1-SQC02-D4409,,,,,,A,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) FOUNDATION SECTIONS (1),,,,,,,,,,,,,,,A,XF42G-4400-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1505,TPC-TC(C0)-CD-22-1505,IFA,2022/11/24,2022/10/25,XF42G-4400-009,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) FOUNDATION SECTIONS (1),A,A,Fire Water & Raw Water Pump House (BLD-4401) - Structure_RA,TC0-1-SQC02-D4409,陳博仁  Ext.:23341,CB-0481,A
9,TC0-1-SQC02-D4410,,,,,,A,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) FOUNDATION SECTIONS (2),,,,,,,,,,,,,,,A,XF42G-4400-010,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1505,TPC-TC(C0)-CD-22-1505,IFA,2022/11/24,2022/10/25,XF42G-4400-010,FIRE WATER AND RAW WATER PUMP HOUSE (BLD-4401) FOUNDATION SECTIONS (2),A,A,Fire Water & Raw Water Pump House (BLD-4401) - Structure_RA,TC0-1-SQC02-D4410,陳博仁  Ext.:23341,CB-0481,A
