,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CSC02-D3421,,,,,,B,PIPE RACK PR-3402 PILING PLAN,,,,,,,,,,,,,,,A,XF38A-340R-021,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0948,TPC-TC(C0)-CD-22-0948,IFA,2022/09/25,2022/08/26,XF38A-340R-021,PIPE RACK PR-3402 PILING PLAN,B,A,Pipe Rack PR-3402 Piling Plan_RB,TC0-1-CSC02-D3421,陳博仁  Ext.:23341,CB-0364,A
1,TC0-1-CSC02-C3421,,,,,,B,CALCULATION SHEET FOR PIPE RACK PR-3402 PILING,,,,,,,,,,,,,,,A,XF38A-340R-021C,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0948,TPC-TC(C0)-CD-22-0948,IFA,2022/09/25,2022/08/26,XF38A-340R-021C,CALCULATION SHEET FOR PIPE RACK PR-3402 PILING,B,A,Pipe Rack PR-3402 Piling Plan_RB,TC0-1-CSC02-C3421,陳博仁  Ext.:23341,CB-0364,A
