,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO
0,TC0-1-CHC02-D3262,,,,,,A,=C00GAF01CL001 RAW WATER BUFFER TANK (1),,,,,,,,,,,,,,,A,XF32A-3200-062,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0107,TPC-TC(C0)-CD-22-0107,IFA,2022/03/11,2022/02/11,XF32A-3200-062,=C00GAF01CL001 RAW WATER BUFFER TANK (1),A,A,=C00GAF01CL001 Raw Water Buffer Tank Foundation_RA,TC0-1-CHC02-D3262,陳博仁  Ext.:23341,CB-0149
1,TC0-1-CHC02-C3262,,,,,,A,CALCULATION SHEET FOR =C00GAF01CL001 RAW WATER BUFFER TANK,,,,,,,,,,,,,,,A,XF32A-3200-062C,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0107,TPC-TC(C0)-CD-22-0107,IFA,2022/03/11,2022/02/11,XF32A-3200-062C,CALCULATION SHEET FOR =C00GAF01CL001 RAW WATER BUFFER TANK,A,A,=C00GAF01CL001 Raw Water Buffer Tank Foundation_RA,TC0-1-CHC02-C3262,陳博仁  Ext.:23341,CB-0149
2,TC0-1-CHC02-D3263,,,,,,A,=C00GAF01CL001 RAW WATER BUFFER TANK (2),,,,,,,,,,,,,,,A,XF32A-3200-063,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0107,TPC-TC(C0)-CD-22-0107,IFA,2022/03/11,2022/02/11,XF32A-3200-063,=C00GAF01CL001 RAW WATER BUFFER TANK (2),A,A,=C00GAF01CL001 Raw Water Buffer Tank Foundation_RA,TC0-1-CHC02-D3263,陳博仁  Ext.:23341,CB-0149
3,TC0-1-CHC02-D3264,,,,,,A,=C00GAF01CL001 RAW WATER BUFFER TANK (3),,,,,,,,,,,,,,,A,XF32A-3200-064,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0107,TPC-TC(C0)-CD-22-0107,IFA,2022/03/11,2022/02/11,XF32A-3200-064,=C00GAF01CL001 RAW WATER BUFFER TANK (3),A,A,=C00GAF01CL001 Raw Water Buffer Tank Foundation_RA,TC0-1-CHC02-D3264,陳博仁  Ext.:23341,CB-0149
4,TC0-1-CHC02-D3265,,,,,,A,=C00GAF01CL001 RAW WATER BUFFER TANK (4),,,,,,,,,,,,,,,A,XF32A-3200-065,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0107,TPC-TC(C0)-CD-22-0107,IFA,2022/03/11,2022/02/11,XF32A-3200-065,=C00GAF01CL001 RAW WATER BUFFER TANK (4),A,A,=C00GAF01CL001 Raw Water Buffer Tank Foundation_RA,TC0-1-CHC02-D3265,陳博仁  Ext.:23341,CB-0149
5,TC0-1-CHC02-D3266,,,,,,A,=C00GAF01CL001 RAW WATER BUFFER TANK (5),,,,,,,,,,,,,,,A,XF32A-3200-066,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0107,TPC-TC(C0)-CD-22-0107,IFA,2022/03/11,2022/02/11,XF32A-3200-066,=C00GAF01CL001 RAW WATER BUFFER TANK (5),A,A,=C00GAF01CL001 Raw Water Buffer Tank Foundation_RA,TC0-1-CHC02-D3266,陳博仁  Ext.:23341,CB-0149
6,TC0-1-CHC02-D3267,,,,,,A,=C00GAF01CL001 RAW WATER BUFFER TANK (6),,,,,,,,,,,,,,,A,XF32A-3200-067,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0107,TPC-TC(C0)-CD-22-0107,IFA,2022/03/11,2022/02/11,XF32A-3200-067,=C00GAF01CL001 RAW WATER BUFFER TANK (6),A,A,=C00GAF01CL001 Raw Water Buffer Tank Foundation_RA,TC0-1-CHC02-D3267,陳博仁  Ext.:23341,CB-0149
7,TC0-1-CHC02-D3268,,,,,,A,=C00GAF01CL001 RAW WATER BUFFER TANK (7),,,,,,,,,,,,,,,A,XF32A-3200-068,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0107,TPC-TC(C0)-CD-22-0107,IFA,2022/03/11,2022/02/11,XF32A-3200-068,=C00GAF01CL001 RAW WATER BUFFER TANK (7),A,A,=C00GAF01CL001 Raw Water Buffer Tank Foundation_RA,TC0-1-CHC02-D3268,陳博仁  Ext.:23341,CB-0149
