,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-KNM02-E9326,,,,,,0,Instrument List For Ammonia Vaporizer (=C10/20QCG01EB001),,,,,,,,,,,,,,,C,M0031-KTEH-9326,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1193,TPC-TC(C0)-CD-22-1193,IFC,2022/10/28,2022/09/28,M0031-KTEH-9326,Instrument List For Ammonia Vaporizer (=C10/20QCG01EB001),0,C,Instrument List/ I/O List /Loop Wiring Diagram For Ammonia Vaporizer (=C10/20QCG01EB001),TC0-1-KNM02-E9326,張銘洋  Ext.:24270,R,VDR-M0031-KTEH-0035
1,TC0-1-KNM02-E9327,,,,,,0,I/O List For Ammonia Vaporizer (=C10/20QCG01EB001),,,,,,,,,,,,,,,C,M0031-KTEH-9327,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1193,TPC-TC(C0)-CD-22-1193,IFC,2022/10/28,2022/09/28,M0031-KTEH-9327,I/O List For Ammonia Vaporizer (=C10/20QCG01EB001),0,C,Instrument List/ I/O List /Loop Wiring Diagram For Ammonia Vaporizer (=C10/20QCG01EB001),TC0-1-KNM02-E9327,張銘洋  Ext.:24270,R,VDR-M0031-KTEH-0035
2,TC0-1-KNM02-E9328,,,,,,0,Loop Wiring Diagram For Ammonia Vaporizer (=C10/20QCG01EB001),,,,,,,,,,,,,,,C,M0031-KTEH-9328,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1193,TPC-TC(C0)-CD-22-1193,IFC,2022/10/28,2022/09/28,M0031-KTEH-9328,Loop Wiring Diagram For Ammonia Vaporizer (=C10/20QCG01EB001),0,C,Instrument List/ I/O List /Loop Wiring Diagram For Ammonia Vaporizer (=C10/20QCG01EB001),TC0-1-KNM02-E9328,張銘洋  Ext.:24270,R,VDR-M0031-KTEH-0035
