,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ENE02-D5185,,,,,,A,GROUNDING LAYOUT FOR COMMON AREA (1/2),,,,,,,,,,,,,,,A,XK51A-0COMG-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1517,TPC-TC(C0)-CD-22-1517,IFA,2022/11/25,2022/10/26,XK51A-0COMG-001,GROUNDING LAYOUT FOR COMMON AREA (1/2),A,A,GROUNDING LAYOUT FOR  COMMON AREA ,TC0-1-ENE02-D5185,程正維  Ext.:28057,EE-0413,A
1,TC0-1-ENE02-D5186,,,,,,A,GROUNDING LAYOUT FOR COMMON AREA (2/2),,,,,,,,,,,,,,,A,XK51A-0COMG-002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1517,TPC-TC(C0)-CD-22-1517,IFA,2022/11/25,2022/10/26,XK51A-0COMG-002,GROUNDING LAYOUT FOR COMMON AREA (2/2),A,A,GROUNDING LAYOUT FOR  COMMON AREA ,TC0-1-ENE02-D5186,程正維  Ext.:28057,EE-0413,A
