,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CJC02-D1301,,,,,,A,=C10/20GHF01CM001 CONDENSATE STORAGE TANK A/B FOUNDATION (1),,,,,,,,,,,,,,,A,XF36B-1300-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0244,TPC-TC(C0)-CD-22-0244,IFA,2022/05/01,2022/04/01,XF36B-1300-001,=C10/20GHF01CM001 CONDENSATE STORAGE TANK A/B FOUNDATION (1),A,A,=C10/20GHF01CM001 Condensate Storage Tank A/B Foundation_RA,TC0-1-CJC02-D1301,陳博仁  Ext.:23341,CB-0206,A
1,TC0-1-CJC02-C1301,,,,,,A,CALCULATION SHEET FOR =C10/20GHF01CM001 CONDENSATE STORAGE TANK A/B,,,,,,,,,,,,,,,A,XF36B-1300-001C,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0244,TPC-TC(C0)-CD-22-0244,IFA,2022/05/01,2022/04/01,XF36B-1300-001C,CALCULATION SHEET FOR =C10/20GHF01CM001 CONDENSATE STORAGE TANK A/B,A,A,=C10/20GHF01CM001 Condensate Storage Tank A/B Foundation_RA,TC0-1-CJC02-C1301,陳博仁  Ext.:23341,CB-0206,A
2,TC0-1-CJC02-D1302,,,,,,A,=C10/20GHF01CM001 CONDENSATE STORAGE TANK A/B FOUNDATION (2),,,,,,,,,,,,,,,A,XF36B-1300-002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0244,TPC-TC(C0)-CD-22-0244,IFA,2022/05/01,2022/04/01,XF36B-1300-002,=C10/20GHF01CM001 CONDENSATE STORAGE TANK A/B FOUNDATION (2),A,A,=C10/20GHF01CM001 Condensate Storage Tank A/B Foundation_RA,TC0-1-CJC02-D1302,陳博仁  Ext.:23341,CB-0206,A
